round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,F,F,6.09183150794761,4.26612634647581,"{'J': 0.18483180428134557, 'F': 0.8151681957186544}","{'J': 0.4456468273487457, 'F': 0.5543531726512543}",6.8,6.0,6.0,7.0,8.0,8.0,5.0,6.0,5.0,7.0,8.0,4.0
2,F,J,12.754319689315796,9.847228097834225,"{'J': 0.4531670335045243, 'F': 0.5468329664954756}","{'J': 0.607650809220206, 'F': 0.392349190779794}",6.8,6.0,6.0,7.0,8.0,8.0,5.0,6.0,5.0,7.0,8.0,4.0
3,F,J,18.935125957419974,15.11446153650664,"{'J': 0.3812208874724197, 'F': 0.6187791125275803}","{'J': 0.5117312916769573, 'F': 0.4882687083230427}",6.8,6.0,6.0,7.0,8.0,8.0,5.0,6.0,5.0,7.0,8.0,4.0
4,F,F,24.90033082140051,20.220031123862277,"{'J': 0.3380730571218436, 'F': 0.6619269428781565}","{'J': 0.46087809663968604, 'F': 0.539121903360314}",6.8,6.0,6.0,7.0,8.0,8.0,5.0,6.0,5.0,7.0,8.0,4.0
5,F,F,30.82166894273863,25.531688101761294,"{'J': 0.37383635472807447, 'F': 0.6261636452719255}","{'J': 0.46093366093366095, 'F': 0.539066339066339}",6.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,5.0,7.0,8.0,4.0
6,F,F,36.71833338604517,30.870674847724203,"{'J': 0.37741856478079844, 'F': 0.6225814352192016}","{'J': 0.45708680725846, 'F': 0.5429131927415399}",6.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,5.0,7.0,8.0,4.0
7,F,F,42.7298529828377,36.31657250524151,"{'J': 0.40352595494613125, 'F': 0.5964740450538688}","{'J': 0.4843290891283056, 'F': 0.5156709108716944}",6.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,5.0,7.0,8.0,4.0
8,F,F,48.67366529554351,41.907863763936426,"{'J': 0.42626163645271925, 'F': 0.5737383635472807}","{'J': 0.4766217870257038, 'F': 0.5233782129742962}",6.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,5.0,7.0,8.0,4.0
9,F,F,54.61253320919599,47.41639956434184,"{'J': 0.41107300342969133, 'F': 0.5889269965703087}","{'J': 0.4725490196078431, 'F': 0.5274509803921569}",6.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,4.0,7.0,8.0,5.0
10,F,F,60.44767217255409,52.70102622885386,"{'J': 0.3630791860750184, 'F': 0.6369208139249816}","{'J': 0.44172380019588636, 'F': 0.5582761998041136}",6.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,5.0,7.0,8.0,4.0
