round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,F,F,5.838443565745566,4.816312429202021,"{'J': 0.26885406464250733, 'F': 0.7311459353574926}","{'J': 0.41487279843444225, 'F': 0.5851272015655578}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
2,J,J,13.440460788677953,12.906415448254089,"{'J': 0.8128211402006361, 'F': 0.18717885979936383}","{'J': 0.7430945978978245, 'F': 0.2569054021021755}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
3,J,J,19.600482105287533,18.90346124420934,"{'J': 0.5039370078740157, 'F': 0.49606299212598426}","{'J': 0.5272192251103482, 'F': 0.4727807748896518}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
4,F,F,25.486477267675383,24.789873583855698,"{'J': 0.47661250615460365, 'F': 0.5233874938453964}","{'J': 0.4765529094033882, 'F': 0.5234470905966119}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
5,F,J,31.521348932204766,30.71571282975118,"{'J': 0.48833783452000984, 'F': 0.5116621654799902}","{'J': 0.5039138943248532, 'F': 0.49608610567514677}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
6,F,F,37.42625710286569,36.620978874698984,"{'J': 0.4805896805896806, 'F': 0.5194103194103195}","{'J': 0.48053855569155446, 'F': 0.5194614443084455}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
7,F,F,43.31710956491857,42.2689135614652,"{'J': 0.4340551181102362, 'F': 0.5659448818897638}","{'J': 0.46875765743690273, 'F': 0.5312423425630973}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
8,F,F,49.15540990800811,47.97129731915605,"{'J': 0.44163185057753745, 'F': 0.5583681494224625}","{'J': 0.4610485056344929, 'F': 0.5389514943655072}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
9,F,F,54.89924149445716,53.55441084345889,"{'J': 0.41486220472440943, 'F': 0.5851377952755905}","{'J': 0.43782192788815305, 'F': 0.5621780721118469}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
10,F,F,60.67479825300685,59.08847853811587,"{'J': 0.407225362496928, 'F': 0.592774637503072}","{'J': 0.44172380019588636, 'F': 0.5582761998041136}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
