round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,F,F,0.9889506708233022,1.2159899228616422,"{'J': 0.14031017218219563, 'F': 0.8596898278178043}","{'J': 0.06463042150274893, 'F': 0.9353695784972511}",6.0,5.0,6.0,4.0,7.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0
2,F,F,2.0157143680731204,2.6246891685210514,"{'J': 0.28138739618954567, 'F': 0.7186126038104543}","{'J': 0.1540755467196819, 'F': 0.8459244532803181}",6.0,5.6,6.0,4.0,7.0,8.0,5.0,6.0,4.0,7.0,8.0,3.0
3,F,F,3.149566004556948,4.008935225279138,"{'J': 0.30078125, 'F': 0.69921875}","{'J': 0.21731644324191365, 'F': 0.7826835567580863}",5.6,5.6,6.0,4.0,7.0,8.0,3.0,6.0,4.0,7.0,8.0,3.0
4,F,F,4.365234371636358,5.489745730384121,"{'J': 0.3924297924297924, 'F': 0.6075702075702075}","{'J': 0.3040490797546012, 'F': 0.6959509202453987}",5.6,5.0,6.0,4.0,7.0,8.0,3.0,5.0,5.0,5.0,5.0,5.0
5,F,F,5.550298259274653,7.002489800243528,"{'J': 0.4035173424523693, 'F': 0.5964826575476306}","{'J': 0.29429061504533205, 'F': 0.705709384954668}",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6,F,F,6.696415662883522,8.63270498067706,"{'J': 0.46884925482531153, 'F': 0.5311507451746885}","{'J': 0.30748332921709065, 'F': 0.6925166707829093}",5.6,5.0,6.0,4.0,7.0,8.0,3.0,5.0,5.0,5.0,5.0,5.0
7,F,F,7.919719325081999,10.253645380215495,"{'J': 0.48839482042511606, 'F': 0.5116051795748839}","{'J': 0.3558492413117964, 'F': 0.6441507586882036}",5.6,5.6,6.0,4.0,7.0,8.0,3.0,6.0,4.0,7.0,8.0,3.0
8,F,F,9.183013919774444,11.848537672312089,"{'J': 0.4843597262952102, 'F': 0.5156402737047898}","{'J': 0.37382716049382714, 'F': 0.6261728395061729}",5.6,5.6,6.0,4.0,7.0,8.0,3.0,6.0,4.0,7.0,8.0,3.0
9,J,F,10.48968228022993,13.456933697362938,"{'J': 0.5078201368523949, 'F': 0.4921798631476051}","{'J': 0.40724424865394027, 'F': 0.5927557513460597}",6.0,5.6,6.0,5.0,7.0,8.0,4.0,6.0,4.0,7.0,8.0,3.0
10,F,F,11.707397897945548,14.865671196423019,"{'J': 0.34506353861192574, 'F': 0.6549364613880743}","{'J': 0.2813895781637717, 'F': 0.7186104218362283}",5.6,5.6,6.0,4.0,7.0,8.0,3.0,6.0,4.0,7.0,8.0,3.0
