round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,F,F,1.252354018230045,1.5305083978759333,"{'J': 0.43779027132730386, 'F': 0.5622097286726961}","{'J': 0.3450721447786745, 'F': 0.6549278552213255}",4.2,5.2,4.0,3.0,4.0,8.0,2.0,4.0,5.0,6.0,8.0,3.0
2,J,J,2.6271894977858175,3.303970853697069,"{'J': 0.6405867970660146, 'F': 0.3594132029339853}","{'J': 0.5077111383108935, 'F': 0.49228886168910646}",4.2,5.8,4.0,3.0,4.0,8.0,2.0,6.0,5.0,6.0,8.0,4.0
3,F,F,3.9363196272965735,4.840921237691078,"{'J': 0.46101029916625796, 'F': 0.538989700833742}","{'J': 0.385070214338507, 'F': 0.614929785661493}",4.2,5.8,4.0,3.0,4.0,8.0,2.0,6.0,5.0,6.0,8.0,4.0
4,F,F,5.2892401031225535,6.402696293895735,"{'J': 0.492156862745098, 'F': 0.5078431372549019}","{'J': 0.4225386692855389, 'F': 0.577461330714461}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
5,F,F,6.610236199963644,7.893349641849516,"{'J': 0.43410093091621754, 'F': 0.5658990690837825}","{'J': 0.3775485138786539, 'F': 0.6224514861213462}",4.2,5.2,4.0,3.0,4.0,8.0,2.0,4.0,5.0,6.0,8.0,3.0
6,F,F,7.9200678677046445,9.406692441336842,"{'J': 0.44550575557188343, 'F': 0.5544942444281166}","{'J': 0.3776687116564417, 'F': 0.6223312883435583}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
7,F,F,9.220225769248897,10.983107124257174,"{'J': 0.4843290891283056, 'F': 0.5156709108716944}","{'J': 0.39224349533627884, 'F': 0.6077565046637211}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
8,F,F,10.562606113300141,12.497610239835668,"{'J': 0.45712885840274375, 'F': 0.5428711415972562}","{'J': 0.39975460122699386, 'F': 0.6002453987730061}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
9,F,F,11.897966946562104,14.004066487422174,"{'J': 0.4494244428116581, 'F': 0.550575557188342}","{'J': 0.3923926380368098, 'F': 0.6076073619631902}",4.2,5.2,4.0,3.0,4.0,8.0,2.0,4.0,5.0,6.0,8.0,3.0
10,F,F,13.274177185679799,15.519293068010313,"{'J': 0.4688878000979912, 'F': 0.5311121999020089}","{'J': 0.42254901960784313, 'F': 0.5774509803921568}",4.2,5.2,4.0,3.0,4.0,8.0,2.0,4.0,5.0,6.0,8.0,3.0
