round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,F,F,1.236532695361456,1.5098196948516605,"{'J': 0.41872402835492545, 'F': 0.5812759716450746}","{'J': 0.3276283618581907, 'F': 0.6723716381418093}",4.2,4.4,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,3.0
2,J,F,2.56982802741852,3.226603113867117,"{'J': 0.5889540566959922, 'F': 0.41104594330400784}","{'J': 0.46112469437652814, 'F': 0.5388753056234719}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
3,F,F,3.8370298851023854,4.813619227140757,"{'J': 0.480411361410382, 'F': 0.519588638589618}","{'J': 0.37380660954712364, 'F': 0.6261933904528764}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
4,F,F,5.193924704289075,6.355951038326633,"{'J': 0.4805194805194805, 'F': 0.5194805194805194}","{'J': 0.4187071498530852, 'F': 0.5812928501469148}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
5,J,F,6.546433884215636,7.953013461827245,"{'J': 0.5155446756425949, 'F': 0.4844553243574051}","{'J': 0.43402692778457774, 'F': 0.5659730722154223}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
6,F,F,7.85514526724735,9.38162399644942,"{'J': 0.3886441507586882, 'F': 0.6113558492413118}","{'J': 0.3486777668952008, 'F': 0.6513222331047992}",5.2,5.2,4.0,5.0,6.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
7,F,F,9.203492880466444,10.796067080904745,"{'J': 0.39241126070991433, 'F': 0.6075887392900857}","{'J': 0.37037943696450426, 'F': 0.6296205630354957}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
8,F,F,10.569270162177705,12.26421883172598,"{'J': 0.43402692778457774, 'F': 0.5659730722154223}","{'J': 0.3999021047479197, 'F': 0.6000978952520802}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
9,F,F,11.931674670871152,13.716643596468831,"{'J': 0.4224180127263828, 'F': 0.5775819872736172}","{'J': 0.39241126070991433, 'F': 0.6075887392900857}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
10,F,F,13.293379002309958,15.192500539466373,"{'J': 0.43780607247796277, 'F': 0.5621939275220372}","{'J': 0.3997552019583843, 'F': 0.6002447980416157}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
