round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,F,F,1.1351685718212057,1.5833452639915497,"{'J': 0.43395303326810175, 'F': 0.5660469667318982}","{'J': 0.28456080254465377, 'F': 0.7154391974553462}",5.2,5.6,6.0,4.0,5.0,8.0,3.0,6.0,4.0,7.0,8.0,3.0
2,F,F,2.4383943782728186,3.076893651088324,"{'J': 0.43010752688172044, 'F': 0.5698924731182796}","{'J': 0.36666666666666664, 'F': 0.6333333333333333}",4.2,5.6,4.0,3.0,4.0,8.0,2.0,6.0,4.0,7.0,8.0,3.0
3,F,F,3.7619680654558785,4.606793849061586,"{'J': 0.46112469437652814, 'F': 0.5388753056234719}","{'J': 0.392349190779794, 'F': 0.607650809220206}",4.2,5.6,4.0,3.0,4.0,8.0,2.0,6.0,4.0,7.0,8.0,3.0
4,J,F,5.057445225666951,6.215105134514593,"{'J': 0.5040332437056955, 'F': 0.4959667562943046}","{'J': 0.3997552019583843, 'F': 0.6002447980416157}",4.2,5.6,4.0,3.0,4.0,8.0,2.0,6.0,4.0,7.0,8.0,3.0
5,F,F,6.337128070792343,7.755346902556251,"{'J': 0.45338879373623686, 'F': 0.5466112062637631}","{'J': 0.36653581943081454, 'F': 0.6334641805691855}",4.4,5.6,4.0,3.0,5.0,8.0,2.0,6.0,4.0,7.0,8.0,3.0
6,F,F,7.6578685502104165,9.257528606137363,"{'J': 0.44170129552676607, 'F': 0.5582987044732339}","{'J': 0.3812208874724197, 'F': 0.6187791125275803}",4.2,6.0,4.0,3.0,4.0,8.0,2.0,6.0,5.0,7.0,8.0,4.0
7,F,F,8.951842529826216,10.80203097803159,"{'J': 0.46099290780141844, 'F': 0.5390070921985816}","{'J': 0.37748344370860926, 'F': 0.6225165562913907}",4.6,5.6,4.0,3.0,6.0,8.0,2.0,6.0,4.0,7.0,8.0,3.0
8,F,F,10.235951278460554,12.322647836591132,"{'J': 0.4417808219178082, 'F': 0.5582191780821918}","{'J': 0.3629447852760736, 'F': 0.6370552147239263}",4.2,5.6,4.0,3.0,4.0,8.0,2.0,6.0,4.0,7.0,8.0,3.0
9,F,F,11.499848187118806,13.830200116476398,"{'J': 0.42633382280959375, 'F': 0.5736661771904062}","{'J': 0.34511536573392243, 'F': 0.6548846342660776}",4.2,5.6,4.0,3.0,4.0,8.0,2.0,6.0,4.0,7.0,8.0,3.0
10,F,F,12.762816314355337,15.361182409599017,"{'J': 0.44164423782725715, 'F': 0.5583557621727429}","{'J': 0.352306182531894, 'F': 0.647693817468106}",4.2,5.6,4.0,3.0,4.0,8.0,2.0,6.0,4.0,7.0,8.0,3.0
