round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,1.1913456636578954,3.454503086565477,"{'J': 0.7372280615986312, 'F': 0.26277193840136887}","{'J': 0.28459657701711494, 'F': 0.7154034229828851}",4.6,4.6,4.0,3.0,6.0,8.0,2.0,4.0,3.0,6.0,8.0,2.0
2,F,F,2.5760851976537618,5.614221610123062,"{'J': 0.35939408746640605, 'F': 0.6406059125335939}","{'J': 0.2043982895540623, 'F': 0.7956017104459376}",4.6,4.6,4.0,3.0,6.0,8.0,2.0,4.0,3.0,6.0,8.0,2.0
3,J,F,4.451464666354581,8.320490619390842,"{'J': 0.6001955034213099, 'F': 0.3998044965786901}","{'J': 0.4340175953079179, 'F': 0.5659824046920822}",4.6,4.6,4.0,3.0,6.0,8.0,2.0,4.0,3.0,6.0,8.0,2.0
4,F,F,6.219719645262014,10.608989316054446,"{'J': 0.44553004396678064, 'F': 0.5544699560332194}","{'J': 0.3414813004155463, 'F': 0.6585186995844536}",4.6,4.6,4.0,3.0,6.0,8.0,2.0,4.0,3.0,6.0,8.0,2.0
5,J,F,8.126333059421917,13.156614846434001,"{'J': 0.550696310774493, 'F': 0.44930368922550695}","{'J': 0.42249388753056233, 'F': 0.5775061124694376}",4.6,5.6,4.0,3.0,6.0,8.0,2.0,4.0,6.0,7.0,8.0,3.0
6,F,F,9.834646017857125,15.638766435676056,"{'J': 0.5, 'F': 0.5}","{'J': 0.3452322738386308, 'F': 0.6547677261613692}",5.6,4.6,4.0,6.0,7.0,8.0,3.0,4.0,3.0,6.0,8.0,2.0
7,J,F,11.624597849931135,18.23833070614144,"{'J': 0.550526058233423, 'F': 0.44947394176657696}","{'J': 0.38860357055514794, 'F': 0.6113964294448521}",5.6,4.6,4.0,6.0,7.0,8.0,3.0,4.0,3.0,6.0,8.0,2.0
8,J,F,13.327189261474395,20.818452473337953,"{'J': 0.5311812179016875, 'F': 0.46881878209831257}","{'J': 0.3556751467710372, 'F': 0.6443248532289628}",4.6,4.6,4.0,3.0,6.0,8.0,2.0,4.0,3.0,6.0,8.0,2.0
9,J,F,15.114455816213082,23.31427011535823,"{'J': 0.5156402737047898, 'F': 0.4843597262952102}","{'J': 0.37393005624847153, 'F': 0.6260699437515285}",4.6,4.6,4.0,3.0,6.0,8.0,2.0,4.0,3.0,6.0,8.0,2.0
10,J,F,16.804570208634516,25.89989939924409,"{'J': 0.5311812179016875, 'F': 0.46881878209831257}","{'J': 0.35207823960880197, 'F': 0.6479217603911981}",4.6,4.6,4.0,3.0,6.0,8.0,2.0,3.0,4.0,6.0,8.0,2.0
