round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,F,F,2.2093023255813953,2.2674418604651163,"{'J': 0.5, 'F': 0.5}","{'J': 0.4883720930232558, 'F': 0.5116279069767442}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
2,J,J,4.63890824977932,4.909265265332829,"{'J': 0.6758013212625398, 'F': 0.3241986787374602}","{'J': 0.633357825128582, 'F': 0.3666421748714181}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
3,J,J,7.006648259555652,7.142051934633231,"{'J': 0.5118668950330315, 'F': 0.48813310496696843}","{'J': 0.5388575631282178, 'F': 0.4611424368717823}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
4,J,J,9.347651968331487,9.386107974087189,"{'J': 0.5117531831537708, 'F': 0.48824681684622917}","{'J': 0.5311427170181462, 'F': 0.46885728298185386}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
5,J,J,11.68582306470431,11.685399967496359,"{'J': 0.531081742535487, 'F': 0.468918257464513}","{'J': 0.5388575631282178, 'F': 0.4611424368717823}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
6,J,J,13.949726416975825,14.006735988520617,"{'J': 0.5272682807532404, 'F': 0.4727317192467596}","{'J': 0.5157817470026914, 'F': 0.48421825299730853}",6.0,5.6,4.0,6.0,7.0,8.0,5.0,4.0,6.0,6.0,8.0,4.0
7,J,J,16.277308275067288,16.2566088541802,"{'J': 0.5117531831537708, 'F': 0.48824681684622917}","{'J': 0.5272949816401469, 'F': 0.4727050183598531}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
8,J,J,18.592595858088927,18.53378103197187,"{'J': 0.5195694716242661, 'F': 0.48043052837573386}","{'J': 0.5271925526702597, 'F': 0.47280744732974034}",6.0,5.6,4.0,6.0,7.0,8.0,5.0,4.0,6.0,6.0,8.0,4.0
9,F,J,20.873983725603733,20.736814345128202,"{'J': 0.48824681684622917, 'F': 0.5117531831537708}","{'J': 0.5039177277179236, 'F': 0.4960822722820764}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
10,J,J,23.307132899534174,23.015832268626127,"{'J': 0.538989700833742, 'F': 0.46101029916625796}","{'J': 0.5698159509202454, 'F': 0.4301840490797546}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
