round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,F,F,1.3417653292373897,2.5250325848990265,"{'J': 0.46480938416422285, 'F': 0.5351906158357771}","{'J': 0.22815593303189538, 'F': 0.7718440669681046}",4.4,3.8,4.0,3.0,5.0,8.0,2.0,2.0,3.0,4.0,8.0,2.0
2,J,J,3.5461552376582253,5.055809248272135,"{'J': 0.5927014450159197, 'F': 0.40729855498408035}","{'J': 0.5274240940254652, 'F': 0.47257590597453475}",3.8,3.8,2.0,3.0,4.0,8.0,2.0,2.0,3.0,4.0,8.0,2.0
3,F,F,5.580834768920164,7.2823289306861225,"{'J': 0.46099290780141844, 'F': 0.5390070921985816}","{'J': 0.4226248775710088, 'F': 0.5773751224289911}",3.8,3.8,2.0,3.0,4.0,8.0,2.0,2.0,3.0,4.0,8.0,2.0
4,J,F,7.712653150945936,9.706680972442616,"{'J': 0.5429620563035495, 'F': 0.45703794369645045}","{'J': 0.4844553243574051, 'F': 0.5155446756425949}",4.4,4.2,4.0,3.0,5.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
5,J,F,9.648676746457612,12.340924180435277,"{'J': 0.5850673194614443, 'F': 0.4149326805385557}","{'J': 0.4454233969652472, 'F': 0.5545766030347529}",4.4,4.2,4.0,3.0,5.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
6,J,F,11.623968281462098,15.010900695357993,"{'J': 0.6039676708302718, 'F': 0.39603232916972814}","{'J': 0.46503067484662575, 'F': 0.5349693251533743}",4.4,4.2,4.0,3.0,5.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
7,J,F,13.55074032363069,17.746275691534898,"{'J': 0.6188494492044063, 'F': 0.3811505507955936}","{'J': 0.45712885840274375, 'F': 0.5428711415972562}",4.4,4.2,4.0,3.0,5.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
8,J,F,15.352891094067282,20.583327090378447,"{'J': 0.6333822809593734, 'F': 0.3666177190406265}","{'J': 0.42640215527798186, 'F': 0.5735978447220181}",4.6,4.2,4.0,3.0,6.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
9,J,F,17.106417516780315,23.412542275867214,"{'J': 0.6225814352192016, 'F': 0.37741856478079844}","{'J': 0.40744368266405484, 'F': 0.5925563173359452}",4.4,4.4,4.0,3.0,5.0,8.0,2.0,4.0,3.0,5.0,8.0,2.0
10,J,F,18.944916238916484,26.158059445169908,"{'J': 0.6077375122428991, 'F': 0.3922624877571009}","{'J': 0.42633382280959375, 'F': 0.5736661771904062}",4.6,5.2,4.0,3.0,6.0,8.0,2.0,4.0,5.0,6.0,8.0,3.0
