round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,1.6194609427981135,0.6777533500507305,"{'J': 0.8706083976006855, 'F': 0.1293916023993145}","{'J': 0.6002453987730061, 'F': 0.39975460122699386}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
2,J,J,3.0827693341486677,1.3289802787166598,"{'J': 0.8670336391437309, 'F': 0.13296636085626912}","{'J': 0.5390070921985816, 'F': 0.46099290780141844}",6.4,7.0,6.0,7.0,6.0,8.0,5.0,6.0,8.0,7.0,8.0,6.0
3,J,J,4.567539620273227,1.9448103077883023,"{'J': 0.9032889106247708, 'F': 0.09671108937522925}","{'J': 0.5311812179016875, 'F': 0.46881878209831257}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
4,J,F,5.8638110017374325,2.5552163078962646,"{'J': 0.8741139085798093, 'F': 0.12588609142019067}","{'J': 0.46881878209831257, 'F': 0.5311812179016875}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
5,J,J,7.4598550338605865,3.189087242733224,"{'J': 0.9111940755248179, 'F': 0.08880592447518208}","{'J': 0.5698924731182796, 'F': 0.43010752688172044}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
6,J,J,9.063521834320152,3.78170970827059,"{'J': 0.951134487187328, 'F': 0.048865512812672006}","{'J': 0.5543876802737717, 'F': 0.4456123197262283}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
7,J,J,10.648853187797672,4.376077350137814,"{'J': 0.9450051997308374, 'F': 0.054994800269162536}","{'J': 0.5504766560743095, 'F': 0.44952334392569054}",6.2,6.4,6.0,7.0,6.0,8.0,4.0,6.0,7.0,6.0,8.0,5.0
8,J,J,12.252513688717674,4.968703864024134,"{'J': 0.9511293132430698, 'F': 0.04887068675693022}","{'J': 0.5543876802737717, 'F': 0.4456123197262283}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
9,J,J,13.941590627671664,5.58658137564246,"{'J': 0.9504127178232956, 'F': 0.04958728217670437}","{'J': 0.5851869958445368, 'F': 0.41481300415546324}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
10,J,J,15.568969727440265,6.184429294772128,"{'J': 0.9525558616467708, 'F': 0.04744413835322926}","{'J': 0.5622097286726961, 'F': 0.43779027132730386}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
