round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.609224219463673,0.9562030924922225,"{'J': 0.6619443087445042, 'F': 0.33805569125549584}","{'J': 0.1645662547412211, 'F': 0.8354337452587789}",4.6,4.6,4.0,3.0,6.0,8.0,2.0,4.0,3.0,6.0,8.0,2.0
2,J,F,1.431020442356052,1.9686642274776789,"{'J': 0.6039579770339604, 'F': 0.3960420229660396}","{'J': 0.30070956691950085, 'F': 0.6992904330804991}",4.6,4.2,4.0,3.0,6.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
3,J,F,2.2139411220828604,2.9553871827042517,"{'J': 0.6262230919765166, 'F': 0.37377690802348335}","{'J': 0.27187577027360116, 'F': 0.7281242297263988}",4.6,4.6,4.0,3.0,6.0,8.0,2.0,4.0,3.0,6.0,8.0,2.0
4,J,F,3.0259591441493905,3.8682481154559976,"{'J': 0.6619408457589832, 'F': 0.33805915424101685}","{'J': 0.2876376988984088, 'F': 0.7123623011015912}",4.6,4.6,4.0,3.0,6.0,8.0,2.0,4.0,3.0,6.0,8.0,2.0
5,J,F,3.8070261814887063,4.787725331992332,"{'J': 0.6619408457589832, 'F': 0.33805915424101685}","{'J': 0.26885406464250733, 'F': 0.7311459353574926}",5.2,4.2,4.0,5.0,6.0,8.0,3.0,4.0,3.0,4.0,8.0,2.0
6,J,F,4.579384007141439,5.662590760651725,"{'J': 0.6859241126070992, 'F': 0.3140758873929009}","{'J': 0.26282208588957057, 'F': 0.7371779141104294}",5.2,4.2,4.0,5.0,6.0,8.0,3.0,4.0,3.0,4.0,8.0,2.0
7,J,F,5.492459038984799,6.474981530520501,"{'J': 0.7121212121212122, 'F': 0.2878787878787879}","{'J': 0.33822091886608013, 'F': 0.6617790811339198}",4.6,5.4,4.0,3.0,6.0,8.0,2.0,6.0,4.0,6.0,8.0,3.0
8,J,F,6.3538403697595385,7.297252619300618,"{'J': 0.7088731361525299, 'F': 0.29112686384747005}","{'J': 0.3106819848447812, 'F': 0.6893180151552187}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
9,J,F,7.326562724333804,8.123533995216942,"{'J': 0.6992904330804991, 'F': 0.30070956691950085}","{'J': 0.37393005624847153, 'F': 0.6260699437515285}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
10,J,F,8.327584717267849,8.924066990595975,"{'J': 0.7154034229828851, 'F': 0.28459657701711494}","{'J': 0.384841075794621, 'F': 0.615158924205379}",4.4,4.2,4.0,3.0,5.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
