round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.6950680665877677,1.0981914858283914,"{'J': 0.5889540566959922, 'F': 0.41104594330400784}","{'J': 0.20948423368369593, 'F': 0.790515766316304}",4.4,4.2,4.0,3.0,4.0,8.0,3.0,4.0,3.0,4.0,8.0,2.0
2,J,F,1.597676795932726,2.0080061450451674,"{'J': 0.6513334964521654, 'F': 0.34866650354783457}","{'J': 0.34506353861192574, 'F': 0.6549364613880743}",6.0,4.2,4.0,6.0,7.0,8.0,5.0,4.0,3.0,4.0,8.0,2.0
3,J,F,2.353467339925481,2.996677266589912,"{'J': 0.6297476108796863, 'F': 0.37025238912031366}","{'J': 0.2538121003443187, 'F': 0.7461878996556812}",5.2,4.2,4.0,5.0,6.0,8.0,3.0,4.0,3.0,4.0,8.0,2.0
4,J,F,3.2182123843898505,3.875090826146839,"{'J': 0.6757946210268949, 'F': 0.32420537897310514}","{'J': 0.3173711214268263, 'F': 0.6826288785731737}",4.6,4.2,4.0,4.0,4.0,8.0,3.0,4.0,3.0,4.0,8.0,2.0
5,J,F,4.1455386480517875,4.752887325727391,"{'J': 0.6689486552567238, 'F': 0.3310513447432763}","{'J': 0.35581622678396874, 'F': 0.6441837732160313}",4.2,4.8,4.0,3.0,4.0,8.0,2.0,4.0,4.0,4.0,8.0,4.0
6,J,F,5.063515314584979,5.569808481894038,"{'J': 0.7090464547677262, 'F': 0.29095354523227385}","{'J': 0.3414813004155463, 'F': 0.6585186995844536}",4.2,4.8,4.0,3.0,4.0,8.0,2.0,4.0,4.0,4.0,8.0,4.0
7,J,F,5.998581597739113,6.3953134684977275,"{'J': 0.7025440313111546, 'F': 0.2974559686888454}","{'J': 0.35223661696406744, 'F': 0.6477633830359325}",4.2,4.8,4.0,3.0,4.0,8.0,2.0,4.0,4.0,4.0,8.0,4.0
8,J,F,6.94291014095333,7.209883658302685,"{'J': 0.7090464547677262, 'F': 0.29095354523227385}","{'J': 0.3558327219369039, 'F': 0.6441672780630961}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
9,J,F,7.9237186615682615,8.030591891356432,"{'J': 0.7025440313111546, 'F': 0.2974559686888454}","{'J': 0.37750611246943766, 'F': 0.6224938875305623}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
10,J,F,8.938642535749759,8.812420976985782,"{'J': 0.7279843444227005, 'F': 0.2720156555772994}","{'J': 0.3885630498533724, 'F': 0.6114369501466276}",4.4,4.2,4.0,3.0,5.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
