round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.7250297194829876,0.9906784127431651,"{'J': 0.6334554334554334, 'F': 0.3665445665445665}","{'J': 0.2337202199144777, 'F': 0.7662797800855223}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
2,J,F,1.5812050414386694,1.983078825942442,"{'J': 0.6076753849914447, 'F': 0.39232461500855537}","{'J': 0.3242120693867579, 'F': 0.6757879306132422}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
3,J,F,2.4176539371321337,2.8664236982481315,"{'J': 0.6757946210268949, 'F': 0.32420537897310514}","{'J': 0.3007573906669924, 'F': 0.6992426093330075}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
4,J,F,3.300045947523955,3.708407210140142,"{'J': 0.6959921798631477, 'F': 0.3040078201368524}","{'J': 0.3242120693867579, 'F': 0.6757879306132422}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
5,J,F,4.209744026064521,4.505393163614869,"{'J': 0.7217200097727828, 'F': 0.2782799902272172}","{'J': 0.3346360527601368, 'F': 0.6653639472398633}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
6,J,F,5.043451193519327,5.235928622362257,"{'J': 0.7606012464866186, 'F': 0.2393987535133814}","{'J': 0.29098460786709013, 'F': 0.7090153921329099}",4.2,4.0,4.0,3.0,4.0,8.0,2.0,4.0,4.0,4.0,5.0,3.0
7,J,F,5.918795994128006,5.957357918977376,"{'J': 0.7662591687041564, 'F': 0.23374083129584353}","{'J': 0.31069858329262334, 'F': 0.6893014167073767}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
8,J,F,6.797955821504179,6.698776578583653,"{'J': 0.7549199364380883, 'F': 0.24508006356191175}","{'J': 0.3139506474468605, 'F': 0.6860493525531395}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
9,J,F,7.659850631674852,7.471614058057347,"{'J': 0.7370995353387136, 'F': 0.26290046466128636}","{'J': 0.3074291300097752, 'F': 0.6925708699902249}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
10,J,F,8.643971143948752,8.218381712929915,"{'J': 0.7521075137446549, 'F': 0.24789248625534516}","{'J': 0.36656891495601174, 'F': 0.6334310850439883}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
