round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,1.1912841200537372,0.841042150097704,"{'J': 0.3522227650219834, 'F': 0.6477772349780166}","{'J': 0.47265625, 'F': 0.52734375}",3.8,4.0
2,F,J,2.173714540460683,1.854745475464337,"{'J': 0.48448570730515517, 'F': 0.5155142926948448}","{'J': 0.5311507451746885, 'F': 0.46884925482531153}",3.8,4.0
3,F,J,3.2536833449355282,2.7722002100695176,"{'J': 0.4149560117302053, 'F': 0.5850439882697948}","{'J': 0.5037869533349622, 'F': 0.49621304666503785}",4.4,1.2
4,F,J,4.266911999102401,3.746337733036781,"{'J': 0.44930368922550695, 'F': 0.550696310774493}","{'J': 0.5311507451746885, 'F': 0.46884925482531153}",3.4,2.6
5,F,J,5.195666132254717,4.798228929467864,"{'J': 0.47275836794527243, 'F': 0.5272416320547276}","{'J': 0.5888101636941119, 'F': 0.4111898363058881}",4.0,3.8
6,F,J,6.126714853872703,5.844998138758452,"{'J': 0.46884925482531153, 'F': 0.5311507451746885}","{'J': 0.589010989010989, 'F': 0.41098901098901097}",2.2,3.0
7,F,J,7.086883905106186,6.851088049786757,"{'J': 0.44553004396678064, 'F': 0.5544699560332194}","{'J': 0.5774303859306302, 'F': 0.4225696140693698}",1.8,2.2
8,F,J,7.9944314462690205,7.92740968796678,"{'J': 0.4805765941851942, 'F': 0.5194234058148057}","{'J': 0.6038104543234001, 'F': 0.3961895456765999}",4.2,2.8
9,F,J,8.899693101547832,9.009263666502704,"{'J': 0.48448570730515517, 'F': 0.5155142926948448}","{'J': 0.6038104543234001, 'F': 0.3961895456765999}",3.2,2.4
10,F,J,9.834119017993881,10.043082412414051,"{'J': 0.4571219154654288, 'F': 0.5428780845345712}","{'J': 0.5925744992672203, 'F': 0.40742550073277967}",3.4,3.2
