round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,1.7043911440522714,0.6673762289325842,"{'J': 0.09672691744015632, 'F': 0.9032730825598436}","{'J': 0.384765625, 'F': 0.615234375}",1.8,2.0
2,F,F,3.26675113974163,1.4062765877890326,"{'J': 0.22541233964569335, 'F': 0.7745876603543067}","{'J': 0.3628578419378517, 'F': 0.6371421580621482}",3.8,2.8
3,F,F,4.777636489650341,2.1508587983404635,"{'J': 0.23937469467513434, 'F': 0.7606253053248656}","{'J': 0.3774737356462253, 'F': 0.6225262643537748}",2.0,3.4
4,F,F,6.047562882343403,2.95473731609459,"{'J': 0.31753786028334147, 'F': 0.6824621397166585}","{'J': 0.449438202247191, 'F': 0.550561797752809}",2.8,2.0
5,F,F,7.29235930455918,3.7528513884022106,"{'J': 0.304029304029304, 'F': 0.6959706959706959}","{'J': 0.4726295210166178, 'F': 0.5273704789833822}",4.0,2.8
6,F,F,8.424533991211701,4.631472845738388,"{'J': 0.3849535906204201, 'F': 0.6150464093795799}","{'J': 0.48826979472140764, 'F': 0.5117302052785924}",3.0,2.0
7,F,F,9.61595864370887,5.4723830292307065,"{'J': 0.35206450036647935, 'F': 0.6479354996335206}","{'J': 0.47267826513109534, 'F': 0.5273217348689047}",2.0,3.0
8,F,F,10.817450598802061,6.314725216427489,"{'J': 0.35939408746640605, 'F': 0.6406059125335939}","{'J': 0.4610310285853897, 'F': 0.5389689714146103}",4.2,2.4
9,F,F,12.060658806290435,7.13908304757951,"{'J': 0.34509803921568627, 'F': 0.6549019607843137}","{'J': 0.44547677261613694, 'F': 0.5545232273838631}",3.6,3.2
10,F,F,13.229875543542292,7.9947725768738565,"{'J': 0.36656891495601174, 'F': 0.6334310850439883}","{'J': 0.4766674810652333, 'F': 0.5233325189347666}",1.6,2.0
