round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,2.6209897964896482,0.8849541454304944,"{'J': 0.055002747085037544, 'F': 0.9449972529149625}","{'J': 0.0769794273853855, 'F': 0.9230205726146145}",3.6,4.8
2,J,F,3.6648315859947656,1.694938850846424,"{'J': 0.5888101636941119, 'F': 0.4111898363058881}","{'J': 0.29426129426129427, 'F': 0.7057387057387058}",3.6,3.2
3,J,F,4.7001439396730635,2.609369233554471,"{'J': 0.554605423894454, 'F': 0.44539457610554606}","{'J': 0.3849535906204201, 'F': 0.6150464093795799}",3.6,2.4
4,J,F,5.704182636019452,3.5674982839912137,"{'J': 0.5582417582417583, 'F': 0.44175824175824174}","{'J': 0.4188034188034188, 'F': 0.5811965811965812}",3.2,2.2
5,J,F,6.77167005248714,4.4952349064203,"{'J': 0.507696066454923, 'F': 0.49230393354507695}","{'J': 0.4224285365257757, 'F': 0.5775714634742243}",3.4,4.2
6,F,F,7.863343390582183,5.408648397594953,"{'J': 0.4921798631476051, 'F': 0.5078201368523949}","{'J': 0.41869021339220014, 'F': 0.5813097866077999}",3.4,2.4
7,J,F,8.878766913842254,6.38524599634058,"{'J': 0.5233325189347666, 'F': 0.4766674810652333}","{'J': 0.4572545188080117, 'F': 0.5427454811919883}",4.2,3.6
8,J,F,9.879485672782366,7.377688556630686,"{'J': 0.5272416320547276, 'F': 0.47275836794527243}","{'J': 0.4686202686202686, 'F': 0.5313797313797314}",3.8,2.0
9,F,F,10.93936140314248,8.32097070113739,"{'J': 0.4921798631476051, 'F': 0.5078201368523949}","{'J': 0.44952334392569054, 'F': 0.5504766560743095}",1.4,1.8
10,J,F,11.980651768711905,9.27650871886262,"{'J': 0.5078201368523949, 'F': 0.4921798631476051}","{'J': 0.44930368922550695, 'F': 0.550696310774493}",3.6,2.2
