round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,0.9280752554416916,1.0839511411001328,"{'J': 0.5350598582946494, 'F': 0.4649401417053506}","{'J': 0.5428780845345712, 'F': 0.4571219154654288}",4.6,2.6
2,F,J,2.010576299325429,1.9690959736217557,"{'J': 0.37017114914425425, 'F': 0.6298288508557457}","{'J': 0.5311507451746885, 'F': 0.46884925482531153}",4.4,3.4
3,F,J,3.003576131870443,2.9540085538834795,"{'J': 0.44539457610554606, 'F': 0.554605423894454}","{'J': 0.550561797752809, 'F': 0.449438202247191}",3.6,4.6
4,F,J,3.954687457767989,3.990567174023824,"{'J': 0.4766674810652333, 'F': 0.5233325189347666}","{'J': 0.566056166056166, 'F': 0.43394383394383396}",3.2,2.4
5,F,J,4.891002902567196,5.026565003382035,"{'J': 0.4610310285853897, 'F': 0.5389689714146103}","{'J': 0.5888101636941119, 'F': 0.4111898363058881}",3.6,3.0
6,F,J,5.8234686180282695,6.050308271542601,"{'J': 0.44539457610554606, 'F': 0.554605423894454}","{'J': 0.6002442002442002, 'F': 0.3997557997557998}",4.0,4.4
7,F,J,6.802183096057472,7.044384446970975,"{'J': 0.44539457610554606, 'F': 0.554605423894454}","{'J': 0.5622862725940401, 'F': 0.43771372740595993}",2.2,1.6
8,F,J,7.818456978566971,7.999235713534047,"{'J': 0.42263505255438766, 'F': 0.5773649474456123}","{'J': 0.5466536394723986, 'F': 0.45334636052760136}",3.2,2.8
9,F,J,8.799829340622823,8.965094855762086,"{'J': 0.41481300415546324, 'F': 0.5851869958445368}","{'J': 0.5774303859306302, 'F': 0.4225696140693698}",1.0,1.4
10,F,J,9.793574029894279,9.928399933855724,"{'J': 0.41872402835492545, 'F': 0.5812759716450746}","{'J': 0.566056166056166, 'F': 0.43394383394383396}",2.0,1.0
