round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,0.7206874321210425,0.3657232442253564,"{'J': 0.7606493347979983, 'F': 0.2393506652020017}","{'J': 0.06186857125415866, 'F': 0.9381314287458413}",4.4,4.2
2,F,F,2.08095639834995,1.1635321226399995,"{'J': 0.3557997557997558, 'F': 0.6442002442002442}","{'J': 0.3629702002931119, 'F': 0.6370297997068881}",2.8,1.6
3,F,F,3.218947844600006,2.0533555180839977,"{'J': 0.41866145578895947, 'F': 0.5813385442110406}","{'J': 0.4572545188080117, 'F': 0.5427454811919883}",4.2,4.0
4,J,J,4.115689554824862,3.183333155926804,"{'J': 0.550561797752809, 'F': 0.449438202247191}","{'J': 0.566056166056166, 'F': 0.43394383394383396}",4.0,4.2
5,F,F,5.283647811845619,4.050211589992738,"{'J': 0.38852258852258853, 'F': 0.6114774114774115}","{'J': 0.4609375, 'F': 0.5390625}",3.4,3.4
6,F,J,6.334730865272995,4.992869734995206,"{'J': 0.43394383394383396, 'F': 0.566056166056166}","{'J': 0.5118437118437118, 'F': 0.48815628815628814}",3.8,2.4
7,J,J,7.300265032436648,6.02827929917816,"{'J': 0.5037869533349622, 'F': 0.49621304666503785}","{'J': 0.5311507451746885, 'F': 0.46884925482531153}",3.6,3.6
8,F,F,8.410153352439798,6.935901681953243,"{'J': 0.4302467627656975, 'F': 0.5697532372343025}","{'J': 0.4686202686202686, 'F': 0.5313797313797314}",3.6,2.4
9,F,J,9.400929363671576,7.934232622418877,"{'J': 0.4649401417053506, 'F': 0.5350598582946494}","{'J': 0.5388373229115779, 'F': 0.46116267708842207}",4.2,2.2
10,F,J,10.350367565918766,8.984794420171687,"{'J': 0.5, 'F': 0.5}","{'J': 0.550561797752809, 'F': 0.449438202247191}",3.4,2.4
