round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,1.2269368258620825,0.7865401167794915,"{'J': 0.2877381533952125, 'F': 0.7122618466047875}","{'J': 0.49206349206349204, 'F': 0.5079365079365079}",6.0,5.2
2,F,J,2.236083386331978,1.7419495008937447,"{'J': 0.41866145578895947, 'F': 0.5813385442110406}","{'J': 0.5544699560332194, 'F': 0.44553004396678064}",4.8,5.0
3,F,J,3.3093196119119535,2.633239374214868,"{'J': 0.3738705738705739, 'F': 0.6261294261294261}","{'J': 0.53515625, 'F': 0.46484375}",5.4,5.0
4,F,J,4.322467882081771,3.592650468029043,"{'J': 0.4264777723497802, 'F': 0.5735222276502199}","{'J': 0.5466536394723986, 'F': 0.45334636052760136}",3.8,4.4
5,F,J,5.259821127127323,4.637451820522703,"{'J': 0.4725274725274725, 'F': 0.5274725274725275}","{'J': 0.5811965811965812, 'F': 0.4188034188034188}",5.0,5.2
6,F,J,6.2357266249199155,5.644622584558578,"{'J': 0.46116267708842207, 'F': 0.5388373229115779}","{'J': 0.5544699560332194, 'F': 0.44553004396678064}",5.6,4.2
7,F,J,7.196546264488944,6.65987800167037,"{'J': 0.4572545188080117, 'F': 0.5427454811919883}","{'J': 0.5699633699633699, 'F': 0.43003663003663006}",4.6,5.6
8,F,J,8.115349683292363,7.7410745828669505,"{'J': 0.5, 'F': 0.5}","{'J': 0.5811965811965812, 'F': 0.4188034188034188}",5.111111111111111,3.6
9,F,J,9.044637428603558,8.801537585098394,"{'J': 0.48424908424908425, 'F': 0.5157509157509158}","{'J': 0.5813385442110406, 'F': 0.41866145578895947}",4.6,5.0
10,F,J,9.990167472570338,9.856007541131614,"{'J': 0.5, 'F': 0.5}","{'J': 0.5544699560332194, 'F': 0.44553004396678064}",4.6,5.4
