round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,J,1.0309872784895093,0.7768949256920501,"{'J': 0.26899584656731, 'F': 0.73100415343269}","{'J': 0.6039579770339604, 'F': 0.3960420229660396}",1.8,1.0
2,F,J,1.8550235255838903,1.8077235661933821,"{'J': 0.40742550073277967, 'F': 0.5925744992672203}","{'J': 0.6959706959706959, 'F': 0.304029304029304}",3.0,1.0
3,F,J,2.7673014904625877,2.741491152561701,"{'J': 0.3665445665445665, 'F': 0.6334554334554334}","{'J': 0.6442002442002442, 'F': 0.3557997557997558}",1.8,1.0
4,F,J,3.6798448715088554,3.6328578633459334,"{'J': 0.33805569125549584, 'F': 0.6619443087445042}","{'J': 0.6513559736134864, 'F': 0.34864402638651354}",1.8,1.0
5,F,J,4.605626488252856,4.516312074010696,"{'J': 0.3346360527601368, 'F': 0.6653639472398633}","{'J': 0.6442002442002442, 'F': 0.3557997557997558}",3.0,1.8
6,F,J,5.618778228224333,5.35134938105582,"{'J': 0.31069858329262334, 'F': 0.6893014167073767}","{'J': 0.6002442002442002, 'F': 0.3997557997557998}",1.8,1.8
7,F,J,6.621742042201153,6.1471808061708915,"{'J': 0.28138739618954567, 'F': 0.7186126038104543}","{'J': 0.6150464093795799, 'F': 0.3849535906204201}",1.6,1.0
8,F,J,7.579643888015086,6.9800521269543,"{'J': 0.304029304029304, 'F': 0.6959706959706959}","{'J': 0.6334554334554334, 'F': 0.3665445665445665}",3.0,1.8
9,F,J,8.510937052628115,7.883011144034355,"{'J': 0.3488031265266243, 'F': 0.6511968734733756}","{'J': 0.6370297997068881, 'F': 0.3629702002931119}",1.8,1.0
10,F,J,9.488530668379912,8.713708901390767,"{'J': 0.30417786464695823, 'F': 0.6958221353530418}","{'J': 0.6223742061553493, 'F': 0.3776257938446507}",1.0,1.0
