round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,0.7427538447356443,1.5903548649988892,"{'J': 0.7690240625381702, 'F': 0.23097593746182973}","{'J': 0.6547764475934522, 'F': 0.3452235524065478}",6.2,4.2
2,J,J,1.5101011909785085,3.064100541939635,"{'J': 0.6441837732160313, 'F': 0.35581622678396874}","{'J': 0.7090153921329099, 'F': 0.29098460786709013}",6.0,4.4
3,J,J,2.4036759203182347,4.189892910388817,"{'J': 0.5272416320547276, 'F': 0.47275836794527243}","{'J': 0.5888671875, 'F': 0.4111328125}",4.6,4.2
4,J,J,3.2665085640385954,5.343158145361104,"{'J': 0.5155142926948448, 'F': 0.48448570730515517}","{'J': 0.6297020029311187, 'F': 0.3702979970688813}",4.4,3.8
5,F,J,4.167777146421275,6.428538557494509,"{'J': 0.48448570730515517, 'F': 0.5155142926948448}","{'J': 0.6075702075702075, 'F': 0.3924297924297924}",3.8,5.2
6,J,J,5.035197519017429,7.580392356906902,"{'J': 0.5196581196581197, 'F': 0.48034188034188036}","{'J': 0.62255859375, 'F': 0.37744140625}",4.8,3.8
7,J,J,5.948927744835567,8.681179969782427,"{'J': 0.5274725274725275, 'F': 0.4725274725274725}","{'J': 0.566056166056166, 'F': 0.43394383394383396}",6.0,5.8
8,J,J,6.85858188193111,9.785425691508618,"{'J': 0.5235653235653236, 'F': 0.4764346764346764}","{'J': 0.57373046875, 'F': 0.42626953125}",5.0,4.0
9,J,J,7.790469394771004,10.857484144519452,"{'J': 0.5079365079365079, 'F': 0.49206349206349204}","{'J': 0.5621489621489622, 'F': 0.43785103785103785}",6.0,6.0
10,J,J,8.709333460910907,11.947303535975784,"{'J': 0.5155142926948448, 'F': 0.48448570730515517}","{'J': 0.5699633699633699, 'F': 0.43003663003663006}",5.4,4.4
