round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,0.9043264719864623,1.1141303900463648,"{'J': 0.5313797313797314, 'F': 0.4686202686202686}","{'J': 0.5735222276502199, 'F': 0.4264777723497802}",6.0,5.2
2,J,J,1.6809722684263744,2.5584348409195936,"{'J': 0.6824621397166585, 'F': 0.31753786028334147}","{'J': 0.6513671875, 'F': 0.3486328125}",4.2,4.6
3,J,J,2.5149014324654284,3.7992016117962546,"{'J': 0.6334554334554334, 'F': 0.3665445665445665}","{'J': 0.5699633699633699, 'F': 0.43003663003663006}",5.4,6.0
4,J,J,3.3428823279291153,5.056102878534978,"{'J': 0.6370297997068881, 'F': 0.3629702002931119}","{'J': 0.5774303859306302, 'F': 0.4225696140693698}",5.0,6.0
5,J,J,4.196968776008237,6.257442073866848,"{'J': 0.6114774114774115, 'F': 0.38852258852258853}","{'J': 0.5621489621489622, 'F': 0.43785103785103785}",5.0,4.6
6,J,J,5.073908665545783,7.421769640831133,"{'J': 0.57373046875, 'F': 0.42626953125}","{'J': 0.5699633699633699, 'F': 0.43003663003663006}",5.6,5.6
7,J,J,5.970830752306658,8.55192956395637,"{'J': 0.5544699560332194, 'F': 0.44553004396678064}","{'J': 0.5621489621489622, 'F': 0.43785103785103785}",6.0,5.0
8,J,J,6.885200410426316,9.653097146373954,"{'J': 0.53125, 'F': 0.46875}","{'J': 0.5621489621489622, 'F': 0.43785103785103785}",5.4,5.2
9,F,J,7.886659888448294,10.646486569450877,"{'J': 0.4725274725274725, 'F': 0.5274725274725275}","{'J': 0.5234375, 'F': 0.4765625}",5.4,5.2
10,F,J,8.859686344847903,11.658140437916925,"{'J': 0.46484375, 'F': 0.53515625}","{'J': 0.5544699560332194, 'F': 0.44553004396678064}",5.0,5.8
