round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,0.7154895175504272,1.7500931914652924,"{'J': 0.8519378897175693, 'F': 0.1480621102824306}","{'J': 0.6653639472398633, 'F': 0.3346360527601368}",5.0,5.0
2,J,J,1.600510875215095,2.8987843560876234,"{'J': 0.5773649474456123, 'F': 0.42263505255438766}","{'J': 0.5544699560332194, 'F': 0.44553004396678064}",4.6,5.8
3,J,J,2.5354096681784037,3.96588642964131,"{'J': 0.5620723362658846, 'F': 0.43792766373411535}","{'J': 0.504029304029304, 'F': 0.495970695970696}",4.0,4.4
4,J,J,3.4930394640686444,5.009512776419379,"{'J': 0.5389689714146103, 'F': 0.4610310285853897}","{'J': 0.504029304029304, 'F': 0.495970695970696}",5.2,4.6
5,J,F,4.447504396748843,6.049978197738718,"{'J': 0.554605423894454, 'F': 0.44539457610554606}","{'J': 0.48839482042511606, 'F': 0.5116051795748839}",3.6,4.6
6,F,F,5.500254263352029,7.0015797623629155,"{'J': 0.48448570730515517, 'F': 0.5155142926948448}","{'J': 0.4649401417053506, 'F': 0.5350598582946494}",6.0,5.2
7,F,F,6.606944573437366,7.913573991312672,"{'J': 0.44553004396678064, 'F': 0.5544699560332194}","{'J': 0.4571219154654288, 'F': 0.5428780845345712}",4.6,4.0
8,F,J,7.594982226467643,8.925066323062714,"{'J': 0.49621304666503785, 'F': 0.5037869533349622}","{'J': 0.5155142926948448, 'F': 0.48448570730515517}",4.2,4.8
9,F,F,8.654064236562444,9.867634514421153,"{'J': 0.44553004396678064, 'F': 0.5544699560332194}","{'J': 0.49621304666503785, 'F': 0.5037869533349622}",5.8,5.6
10,F,F,9.698773106973734,10.826358289221156,"{'J': 0.47275836794527243, 'F': 0.5272416320547276}","{'J': 0.48424908424908425, 'F': 0.5157509157509158}",5.0,4.4
