round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,2.2258087004520832,0.7490650453513658,"{'J': 0.010651609949641386, 'F': 0.9893483900503586}","{'J': 0.2509765625, 'F': 0.7490234375}",8.2,6.2
2,F,F,3.4741455487889317,1.5769220151438195,"{'J': 0.35581622678396874, 'F': 0.6441837732160313}","{'J': 0.43394383394383396, 'F': 0.566056166056166}",7.6,8.4
3,F,F,4.590756466433115,2.4697044259453835,"{'J': 0.3998044965786901, 'F': 0.6001955034213099}","{'J': 0.48828125, 'F': 0.51171875}",8.6,7.4
4,F,F,5.698066707029109,3.3684243514461163,"{'J': 0.4035173424523693, 'F': 0.5964826575476306}","{'J': 0.4921875, 'F': 0.5078125}",8.6,8.0
5,F,J,6.734667878236047,4.327070401104069,"{'J': 0.44930368922550695, 'F': 0.550696310774493}","{'J': 0.51171875, 'F': 0.48828125}",8.0,7.4
6,F,F,7.844867054060224,5.227997598906267,"{'J': 0.41098901098901097, 'F': 0.589010989010989}","{'J': 0.484375, 'F': 0.515625}",7.4,6.8
7,F,J,8.855593498246838,6.207920580708905,"{'J': 0.4572545188080117, 'F': 0.5427454811919883}","{'J': 0.52734375, 'F': 0.47265625}",6.8,6.8
8,F,J,9.82469072046906,7.231451563614888,"{'J': 0.48034188034188036, 'F': 0.5196581196581197}","{'J': 0.546875, 'F': 0.453125}",7.0,6.6
9,J,J,10.750706454836443,8.313267053782027,"{'J': 0.5157509157509158, 'F': 0.48424908424908425}","{'J': 0.5621489621489622, 'F': 0.43785103785103785}",6.0,8.0
10,F,F,11.853986407205763,9.215773007616908,"{'J': 0.40742550073277967, 'F': 0.5925744992672203}","{'J': 0.4921875, 'F': 0.5078125}",7.6,5.4
