round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,1.436986966469841,0.6129459079089704,"{'J': 0.1037303864704805, 'F': 0.8962696135295195}","{'J': 0.48424908424908425, 'F': 0.5157509157509158}",6.2,4.6
2,F,J,2.4959561861427346,1.505510703619258,"{'J': 0.37014414854629857, 'F': 0.6298558514537015}","{'J': 0.5466536394723986, 'F': 0.45334636052760136}",6.0,5.2
3,F,J,3.5910234862729666,2.3745119476668046,"{'J': 0.35581622678396874, 'F': 0.6441837732160313}","{'J': 0.5311507451746885, 'F': 0.46884925482531153}",5.2,5.6
4,F,J,4.620652473881373,3.2980270839007897,"{'J': 0.3924731182795699, 'F': 0.6075268817204301}","{'J': 0.5544699560332194, 'F': 0.44553004396678064}",4.6,4.8
5,F,J,5.608082964537671,4.277790689470847,"{'J': 0.4340175953079179, 'F': 0.5659824046920822}","{'J': 0.5621489621489622, 'F': 0.43785103785103785}",5.4,4.0
6,F,J,6.630767751859735,5.223289350754807,"{'J': 0.4147532975085491, 'F': 0.5852467024914509}","{'J': 0.5466536394723986, 'F': 0.45334636052760136}",4.4,4.6
7,F,J,7.61938005146373,6.18915130186346,"{'J': 0.41866145578895947, 'F': 0.5813385442110406}","{'J': 0.5699633699633699, 'F': 0.43003663003663006}",4.6,4.2
8,F,J,8.56169449421161,7.224023116444123,"{'J': 0.4649401417053506, 'F': 0.5350598582946494}","{'J': 0.5813385442110406, 'F': 0.41866145578895947}",5.6,4.0
9,F,J,9.49506025226968,8.280969098953873,"{'J': 0.4843597262952102, 'F': 0.5156402737047898}","{'J': 0.5774303859306302, 'F': 0.4225696140693698}",5.0,4.6
10,F,J,10.472705817064035,9.281523784922681,"{'J': 0.45321280234546785, 'F': 0.5467871976545321}","{'J': 0.5582417582417583, 'F': 0.44175824175824174}",4.6,3.0
