round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,J,0.755564093796721,1.0472288190489434,"{'J': 0.3998044965786901, 'F': 0.6001955034213099}","{'J': 0.7460278660474212, 'F': 0.25397213395257884}",3.8,1.0
2,F,J,1.5553312287733914,2.195969561063737,"{'J': 0.4687194525904203, 'F': 0.5312805474095796}","{'J': 0.7057673509286413, 'F': 0.29423264907135877}",3.4,2.0
3,F,J,2.405721277535232,3.166564838264376,"{'J': 0.3774737356462253, 'F': 0.6225262643537748}","{'J': 0.6826288785731737, 'F': 0.3173711214268263}",3.8,1.8
4,F,J,3.173300918016657,4.223058636402462,"{'J': 0.4072807231859272, 'F': 0.5927192768140728}","{'J': 0.7371763556424035, 'F': 0.2628236443575965}",2.0,1.0
5,F,J,3.9612240118973174,5.283928344845786,"{'J': 0.4147532975085491, 'F': 0.5852467024914509}","{'J': 0.7217200097727828, 'F': 0.2782799902272172}",2.2,2.0
6,F,J,4.789304474475703,6.28137507109779,"{'J': 0.38871243586611287, 'F': 0.6112875641338871}","{'J': 0.6959706959706959, 'F': 0.304029304029304}",1.4,1.4
7,F,J,5.59995563734963,7.318354646914688,"{'J': 0.40742550073277967, 'F': 0.5925744992672203}","{'J': 0.7057387057387058, 'F': 0.29426129426129427}",2.6,2.2
8,F,J,6.4304321141377825,8.296024103333535,"{'J': 0.3776257938446507, 'F': 0.6223742061553493}","{'J': 0.6959706959706959, 'F': 0.304029304029304}",2.0,1.0
9,F,J,7.270842461211163,9.270288871510969,"{'J': 0.3776257938446507, 'F': 0.6223742061553493}","{'J': 0.6893014167073767, 'F': 0.31069858329262334}",1.6,1.8
10,F,J,8.062132214725503,10.275001533840003,"{'J': 0.3849914446345637, 'F': 0.6150085553654363}","{'J': 0.7217200097727828, 'F': 0.2782799902272172}",2.4,1.0
