round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,J,1.1179477347134772,0.8061959633965947,"{'J': 0.2973369166870266, 'F': 0.7026630833129733}","{'J': 0.5467871976545321, 'F': 0.45321280234546785}",1.4,1.0
2,F,J,2.0941205222761026,1.7745524343983994,"{'J': 0.4147532975085491, 'F': 0.5852467024914509}","{'J': 0.5813385442110406, 'F': 0.41866145578895947}",1.8,2.0
3,F,J,3.0574567683826137,2.7154112800651355,"{'J': 0.384803322746152, 'F': 0.6151966772538481}","{'J': 0.6039579770339604, 'F': 0.3960420229660396}",1.8,1.8
4,F,J,4.045106567881723,3.622010261684683,"{'J': 0.3629919335125886, 'F': 0.6370080664874114}","{'J': 0.5964826575476306, 'F': 0.4035173424523693}",1.2,2.0
5,F,J,5.009585870681699,4.52135615292049,"{'J': 0.35223661696406744, 'F': 0.6477633830359325}","{'J': 0.6151966772538481, 'F': 0.384803322746152}",2.0,1.0
6,F,J,6.0189487886045265,5.378949472672026,"{'J': 0.32763254336672365, 'F': 0.6723674566332764}","{'J': 0.5964826575476306, 'F': 0.4035173424523693}",1.0,1.6
7,F,J,7.03972191980151,6.259687745064118,"{'J': 0.34864402638651354, 'F': 0.6513559736134864}","{'J': 0.5813385442110406, 'F': 0.41866145578895947}",3.0,2.0
8,F,J,8.079868920027973,7.143432008242683,"{'J': 0.35581622678396874, 'F': 0.6441837732160313}","{'J': 0.5659824046920822, 'F': 0.4340175953079179}",1.8,1.0
9,F,J,9.177598121615388,7.995217461141351,"{'J': 0.33805915424101685, 'F': 0.6619408457589832}","{'J': 0.5389689714146103, 'F': 0.4610310285853897}",1.4,1.0
10,F,J,10.196184734395253,8.908258019682272,"{'J': 0.3774737356462253, 'F': 0.6225262643537748}","{'J': 0.5697532372343025, 'F': 0.4302467627656975}",1.4,1.8
