round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,1.8430984813797315,0.7078973977411478,"{'J': 0.10818070818070818, 'F': 0.8918192918192919}","{'J': 0.32421875, 'F': 0.67578125}",5.0,3.2
2,J,F,2.8401077587234815,1.7049066750848978,"{'J': 0.52734375, 'F': 0.47265625}","{'J': 0.47265625, 'F': 0.52734375}",3.4,3.8
3,J,F,3.8492423741080968,2.6908575297857524,"{'J': 0.5196581196581197, 'F': 0.48034188034188036}","{'J': 0.46875, 'F': 0.53125}",3.4,3.8
4,F,F,4.902358988680515,3.6428258423791817,"{'J': 0.4766674810652333, 'F': 0.5233325189347666}","{'J': 0.47275836794527243, 'F': 0.5272416320547276}",2.0,1.8
5,F,F,6.009064848409643,4.555009573595357,"{'J': 0.449438202247191, 'F': 0.550561797752809}","{'J': 0.45330073349633254, 'F': 0.5466992665036675}",2.0,2.6
6,J,F,7.035684226262835,5.52738606915778,"{'J': 0.504029304029304, 'F': 0.495970695970696}","{'J': 0.46884925482531153, 'F': 0.5311507451746885}",2.0,4.2
7,F,F,8.10195107338685,6.468788420500785,"{'J': 0.47275836794527243, 'F': 0.5272416320547276}","{'J': 0.46480938416422285, 'F': 0.5351906158357771}",2.0,2.2
8,F,F,9.163557526023794,7.413711963643776,"{'J': 0.4649401417053506, 'F': 0.5350598582946494}","{'J': 0.47671840354767187, 'F': 0.5232815964523282}",2.0,1.6
9,F,F,10.284038642314611,8.316461891109526,"{'J': 0.437882871845136, 'F': 0.562117128154864}","{'J': 0.4532515337423313, 'F': 0.5467484662576687}",2.4,1.6
10,F,F,11.372569357665956,9.241298494562509,"{'J': 0.4571219154654288, 'F': 0.5428780845345712}","{'J': 0.4610310285853897, 'F': 0.5389689714146103}",3.2,1.8
