round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,J,1.178666418529633,0.8090973239971775,"{'J': 0.3072789447972643, 'F': 0.6927210552027357}","{'J': 0.5079365079365079, 'F': 0.49206349206349204}",6.4,5.2
2,F,J,2.219025191277267,1.734458658640388,"{'J': 0.3997557997557998, 'F': 0.6002442002442002}","{'J': 0.5427454811919883, 'F': 0.4572545188080117}",5.4,6.4
3,F,J,3.3264842777452692,2.5873684046100998,"{'J': 0.34147532975085493, 'F': 0.6585246702491451}","{'J': 0.53125, 'F': 0.46875}",4.8,7.2
4,F,J,4.361793939044183,3.4875719843447004,"{'J': 0.3702979970688813, 'F': 0.6297020029311187}","{'J': 0.5621489621489622, 'F': 0.43785103785103785}",5.4,5.8
5,F,J,5.390512102496103,4.3821572883095845,"{'J': 0.3629702002931119, 'F': 0.6370297997068881}","{'J': 0.5699633699633699, 'F': 0.43003663003663006}",6.0,6.0
6,F,J,6.4231373147550155,5.286821572607568,"{'J': 0.3738705738705739, 'F': 0.6261294261294261}","{'J': 0.5621489621489622, 'F': 0.43785103785103785}",5.8,5.6
7,F,J,7.443503352796835,6.18773768123852,"{'J': 0.3665445665445665, 'F': 0.6334554334554334}","{'J': 0.57373046875, 'F': 0.42626953125}",5.6,6.4
8,F,J,8.512892965518153,7.04933948929856,"{'J': 0.34163614163614164, 'F': 0.6583638583638584}","{'J': 0.5544699560332194, 'F': 0.44553004396678064}",4.6,4.8
9,F,J,9.602434799827611,7.888759193661755,"{'J': 0.3243771372740596, 'F': 0.6756228627259404}","{'J': 0.550561797752809, 'F': 0.449438202247191}",4.8,5.8
10,F,J,10.691109135642364,8.745875151362196,"{'J': 0.34147532975085493, 'F': 0.6585246702491451}","{'J': 0.5427454811919883, 'F': 0.4572545188080117}",4.2,7.0
