round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,1.4121938951476225,0.7635558413987843,"{'J': 0.27206062087509164, 'F': 0.7279393791249084}","{'J': 0.40362035225048926, 'F': 0.5963796477495108}",1.8,4.4
2,F,J,2.476184914303477,1.6888411218489,"{'J': 0.4148962148962149, 'F': 0.5851037851037851}","{'J': 0.5157509157509158, 'F': 0.48424908424908425}",3.8,4.8
3,F,F,3.6608293546775874,2.519549219206217,"{'J': 0.3346370080664874, 'F': 0.6653629919335126}","{'J': 0.48839482042511606, 'F': 0.5116051795748839}",4.8,1.8
4,F,J,4.799818994691518,3.3712415055774265,"{'J': 0.3486552567237164, 'F': 0.6513447432762837}","{'J': 0.507696066454923, 'F': 0.49230393354507695}",1.0,4.0
5,F,J,5.929476161149193,4.222374362237886,"{'J': 0.3452235524065478, 'F': 0.6547764475934522}","{'J': 0.5155142926948448, 'F': 0.48448570730515517}",4.8,1.8
6,F,J,7.036072848400496,5.094227689391653,"{'J': 0.3629702002931119, 'F': 0.6370297997068881}","{'J': 0.5196581196581197, 'F': 0.48034188034188036}",4.0,1.8
7,F,J,8.149970238598309,5.952078170232026,"{'J': 0.34864402638651354, 'F': 0.6513559736134864}","{'J': 0.5233325189347666, 'F': 0.4766674810652333}",2.0,2.0
8,F,J,9.235489191451675,6.833345962567435,"{'J': 0.36672367456633276, 'F': 0.6332763254336672}","{'J': 0.5311507451746885, 'F': 0.46884925482531153}",3.2,1.0
9,F,J,10.294243301330203,7.719164068537806,"{'J': 0.3629702002931119, 'F': 0.6370297997068881}","{'J': 0.550561797752809, 'F': 0.449438202247191}",1.0,3.4
10,F,J,11.326926527564968,8.630996685792994,"{'J': 0.3811965811965812, 'F': 0.6188034188034188}","{'J': 0.5583781143136297, 'F': 0.4416218856863703}",2.0,1.0
