round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,1.5776998235648867,0.7530784263983014,"{'J': 0.2598925256472887, 'F': 0.7401074743527113}","{'J': 0.3277967757694187, 'F': 0.6722032242305813}",3.8,6.0
2,J,J,2.5037986948250484,1.8347557693659668,"{'J': 0.5156402737047898, 'F': 0.4843597262952102}","{'J': 0.5621489621489622, 'F': 0.43785103785103785}",3.0,4.2
3,F,F,3.66010376633941,2.706184222263177,"{'J': 0.38871243586611287, 'F': 0.6112875641338871}","{'J': 0.46884925482531153, 'F': 0.5311507451746885}",6.0,5.6
4,F,F,4.86572453609099,3.5454151532262865,"{'J': 0.35564240351734244, 'F': 0.6443575964826576}","{'J': 0.46116267708842207, 'F': 0.5388373229115779}",5.6,4.6
5,F,F,5.962760193263433,4.456086298289224,"{'J': 0.41866145578895947, 'F': 0.5813385442110406}","{'J': 0.48815628815628814, 'F': 0.5118437118437118}",2.0,4.4
6,F,F,7.103674368379485,5.341249419777131,"{'J': 0.4072807231859272, 'F': 0.5927192768140728}","{'J': 0.46484375, 'F': 0.53515625}",3.2,4.6
7,F,F,8.232816929666647,6.230296018838385,"{'J': 0.4035173424523693, 'F': 0.5964826575476306}","{'J': 0.4764346764346764, 'F': 0.5235653235653236}",2.0,4.4
8,F,F,9.35436949813882,7.127277346661512,"{'J': 0.4149560117302053, 'F': 0.5850439882697948}","{'J': 0.47275836794527243, 'F': 0.5272416320547276}",4.2,5.6
9,F,F,10.494162487879903,8.011605021307336,"{'J': 0.4035173424523693, 'F': 0.5964826575476306}","{'J': 0.46875, 'F': 0.53125}",6.0,6.0
10,F,F,11.655303853382197,8.886473792769571,"{'J': 0.4035173424523693, 'F': 0.5964826575476306}","{'J': 0.45334636052760136, 'F': 0.5466536394723986}",3.4,6.0
