round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,J,1.1459482543756592,0.7158609730094458,"{'J': 0.2226700867228533, 'F': 0.7773299132771467}","{'J': 0.5622862725940401, 'F': 0.43771372740595993}",4.6,5.4
2,F,J,2.045010264114434,1.7423273751904826,"{'J': 0.4302467627656975, 'F': 0.5697532372343025}","{'J': 0.6334554334554334, 'F': 0.3665445665445665}",3.6,5.0
3,F,J,3.054412420426923,2.6129899125484046,"{'J': 0.33805569125549584, 'F': 0.6619443087445042}","{'J': 0.5925744992672203, 'F': 0.40742550073277967}",4.2,5.8
4,F,J,4.041108760324023,3.4977542659053995,"{'J': 0.3452235524065478, 'F': 0.6547764475934522}","{'J': 0.6038104543234001, 'F': 0.3961895456765999}",5.0,4.4
5,F,J,5.044311159618264,4.369742040384625,"{'J': 0.33805569125549584, 'F': 0.6619443087445042}","{'J': 0.5963369963369963, 'F': 0.40366300366300367}",4.2,4.4
6,F,J,5.951102658300334,5.305177142111861,"{'J': 0.3665445665445665, 'F': 0.6334554334554334}","{'J': 0.6477772349780166, 'F': 0.3522227650219834}",4.8,4.2
7,F,J,6.874766306322643,6.250699128337488,"{'J': 0.3774737356462253, 'F': 0.6225262643537748}","{'J': 0.6334554334554334, 'F': 0.3665445665445665}",5.0,4.8
8,F,J,7.827874252493608,7.167354312701515,"{'J': 0.3629702002931119, 'F': 0.6370297997068881}","{'J': 0.6188034188034188, 'F': 0.3811965811965812}",4.8,5.4
9,F,J,8.755117491803286,8.131419179062425,"{'J': 0.39228138739618956, 'F': 0.6077186126038104}","{'J': 0.6261294261294261, 'F': 0.3738705738705739}",5.8,6.2
10,F,J,9.700614180959883,9.069470177118308,"{'J': 0.3774737356462253, 'F': 0.6225262643537748}","{'J': 0.6188034188034188, 'F': 0.3811965811965812}",4.2,5.6
