round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,1.842346629053765,0.7410729301822743,"{'J': 0.1710831603370375, 'F': 0.8289168396629625}","{'J': 0.2782799902272172, 'F': 0.7217200097727828}",3.4,2.4
2,F,F,3.2128920872675675,1.5208536681419842,"{'J': 0.2973369166870266, 'F': 0.7026630833129733}","{'J': 0.4072807231859272, 'F': 0.5927192768140728}",3.4,1.8
3,F,F,4.624111895572333,2.2675021879127146,"{'J': 0.24514474166361305, 'F': 0.754855258336387}","{'J': 0.4225696140693698, 'F': 0.5774303859306302}",2.8,1.0
4,F,F,5.959219647289757,3.041086807711306,"{'J': 0.28138739618954567, 'F': 0.7186126038104543}","{'J': 0.43785103785103785, 'F': 0.5621489621489622}",2.6,2.6
5,F,F,7.231443271247626,3.835878077343806,"{'J': 0.304029304029304, 'F': 0.6959706959706959}","{'J': 0.4572545188080117, 'F': 0.5427454811919883}",3.2,3.4
6,F,F,8.466720868766284,4.649721484373645,"{'J': 0.3242120693867579, 'F': 0.6757879306132422}","{'J': 0.4650708353688324, 'F': 0.5349291646311676}",2.0,1.4
7,F,F,9.65176261961165,5.48034791705186,"{'J': 0.3346360527601368, 'F': 0.6653639472398633}","{'J': 0.48815628815628814, 'F': 0.5118437118437118}",1.6,1.8
8,F,F,10.84057717664081,6.319785488984514,"{'J': 0.34864402638651354, 'F': 0.6513559736134864}","{'J': 0.4766674810652333, 'F': 0.5233325189347666}",3.0,2.4
9,F,F,12.024840397543015,7.155497537886597,"{'J': 0.34147532975085493, 'F': 0.6585246702491451}","{'J': 0.48424908424908425, 'F': 0.5157509157509158}",2.6,1.8
10,F,F,13.180368687153884,8.012967526702786,"{'J': 0.36281456144637186, 'F': 0.6371854385536282}","{'J': 0.48815628815628814, 'F': 0.5118437118437118}",3.6,3.4
