round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,J,1.1358703121182507,0.8311694508917664,"{'J': 0.3242120693867579, 'F': 0.6757879306132422}","{'J': 0.5234375, 'F': 0.4765625}",3.2,3.8
2,F,J,2.048070862422408,1.9131682811192798,"{'J': 0.4921798631476051, 'F': 0.5078201368523949}","{'J': 0.5927192768140728, 'F': 0.4072807231859272}",3.2,2.4
3,F,J,3.0790103872700905,2.8737437698076658,"{'J': 0.44539457610554606, 'F': 0.554605423894454}","{'J': 0.5194234058148057, 'F': 0.4805765941851942}",3.2,3.0
4,J,J,3.9656248667993026,4.016321988613591,"{'J': 0.5428780845345712, 'F': 0.4571219154654288}","{'J': 0.5851037851037851, 'F': 0.4148962148962149}",3.2,2.0
5,F,J,5.042263473733536,4.930982452476863,"{'J': 0.4072807231859272, 'F': 0.5927192768140728}","{'J': 0.5117302052785924, 'F': 0.48826979472140764}",3.0,3.0
6,F,J,6.040346633335803,5.898497139997862,"{'J': 0.4263376496457366, 'F': 0.5736623503542634}","{'J': 0.5583781143136297, 'F': 0.4416218856863703}",4.2,1.0
7,F,J,6.934853340573966,7.000620935591251,"{'J': 0.49608993157380255, 'F': 0.5039100684261975}","{'J': 0.6077186126038104, 'F': 0.39228138739618956}",3.2,3.6
8,J,J,7.781557464799334,8.199633879753097,"{'J': 0.5428780845345712, 'F': 0.4571219154654288}","{'J': 0.6332763254336672, 'F': 0.36672367456633276}",4.6,2.0
9,F,J,8.751717041541353,9.208181959957743,"{'J': 0.4571219154654288, 'F': 0.5428780845345712}","{'J': 0.5620723362658846, 'F': 0.43792766373411535}",3.0,2.0
10,J,J,9.652833330739336,10.310083701103382,"{'J': 0.5039100684261975, 'F': 0.49608993157380255}","{'J': 0.5964826575476306, 'F': 0.4035173424523693}",1.4,2.4
