round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,J,0.939808128379557,0.7512855398569684,"{'J': 0.2507936507936508, 'F': 0.7492063492063492}","{'J': 0.654945054945055, 'F': 0.34505494505494505}",1.8,3.0
2,F,J,1.7987388202765855,1.7545249523871609,"{'J': 0.39995113608600047, 'F': 0.6000488639139995}","{'J': 0.6722032242305813, 'F': 0.3277967757694187}",3.8,2.0
3,F,J,2.767410088215074,2.6935918020548897,"{'J': 0.3849535906204201, 'F': 0.6150464093795799}","{'J': 0.6002442002442002, 'F': 0.3997557997557998}",2.6,1.0
4,F,J,3.737908384360659,3.6051709139271133,"{'J': 0.3629702002931119, 'F': 0.6370297997068881}","{'J': 0.6075702075702075, 'F': 0.3924297924297924}",3.0,3.2
5,F,J,4.755384508627208,4.469941121735914,"{'J': 0.3346360527601368, 'F': 0.6653639472398633}","{'J': 0.589010989010989, 'F': 0.41098901098901097}",2.8,2.4
6,F,J,5.768352883353825,5.344203757756792,"{'J': 0.34163614163614164, 'F': 0.6583638583638584}","{'J': 0.589010989010989, 'F': 0.41098901098901097}",3.2,1.4
7,F,J,6.7902332013748365,6.199699605338619,"{'J': 0.3277967757694187, 'F': 0.6722032242305813}","{'J': 0.589010989010989, 'F': 0.41098901098901097}",3.2,1.4
8,F,J,7.732272684987354,7.084761338372995,"{'J': 0.33805569125549584, 'F': 0.6619443087445042}","{'J': 0.6334554334554334, 'F': 0.3665445665445665}",1.6,1.8
9,F,J,8.70466015852313,7.97739168763662,"{'J': 0.34864402638651354, 'F': 0.6513559736134864}","{'J': 0.6114774114774115, 'F': 0.38852258852258853}",2.0,3.8
10,F,J,9.698914468477291,8.869084546614177,"{'J': 0.35223661696406744, 'F': 0.6477633830359325}","{'J': 0.5964826575476306, 'F': 0.4035173424523693}",3.2,1.8
