round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,1.1371619207476562,0.8892797047169299,"{'J': 0.4148962148962149, 'F': 0.5851037851037851}","{'J': 0.46116267708842207, 'F': 0.5388373229115779}",6.0,6.4
2,J,J,2.0950219557701795,1.9326345224150037,"{'J': 0.5039100684261975, 'F': 0.49608993157380255}","{'J': 0.5388373229115779, 'F': 0.46116267708842207}",5.8,4.4
3,F,F,3.269496069113929,2.798364131606335,"{'J': 0.39228138739618956, 'F': 0.6077186126038104}","{'J': 0.45334636052760136, 'F': 0.5466536394723986}",5.8,4.4
4,F,F,4.36040451489417,3.7178440059580042,"{'J': 0.43394383394383396, 'F': 0.566056166056166}","{'J': 0.48034188034188036, 'F': 0.5196581196581197}",5.6,4.4
5,F,F,5.395464373188819,4.682784147663355,"{'J': 0.4649401417053506, 'F': 0.5350598582946494}","{'J': 0.5, 'F': 0.5}",5.6,6.0
6,F,F,6.499635555591128,5.59249998222649,"{'J': 0.4263376496457366, 'F': 0.5736623503542634}","{'J': 0.4764346764346764, 'F': 0.5235653235653236}",4.4,6.2
7,F,F,7.5707856671808,6.523479153645221,"{'J': 0.43394383394383396, 'F': 0.566056166056166}","{'J': 0.495970695970696, 'F': 0.504029304029304}",5.8,6.0
8,F,F,8.634133978208641,7.462012627987196,"{'J': 0.4416218856863703, 'F': 0.5583781143136297}","{'J': 0.495970695970696, 'F': 0.504029304029304}",6.0,5.0
9,F,F,9.72585675903743,8.382032216497258,"{'J': 0.43771372740595993, 'F': 0.5622862725940401}","{'J': 0.4764346764346764, 'F': 0.5235653235653236}",4.6,4.2
10,F,F,10.82648156825599,9.295857193603485,"{'J': 0.43394383394383396, 'F': 0.566056166056166}","{'J': 0.47265625, 'F': 0.52734375}",6.2,5.6
