round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,J,1.1202254824132878,0.8500511419149974,"{'J': 0.34147532975085493, 'F': 0.6585246702491451}","{'J': 0.5234375, 'F': 0.4765625}",4.4,5.2
2,F,J,2.095517931899286,1.7736325783996596,"{'J': 0.37390029325513197, 'F': 0.626099706744868}","{'J': 0.6002442002442002, 'F': 0.3997557997557998}",4.2,5.4
3,F,J,3.2328988552016797,2.588071391296582,"{'J': 0.3072789447972643, 'F': 0.6927210552027357}","{'J': 0.53125, 'F': 0.46875}",5.2,6.0
4,F,J,4.30612600258613,3.4148080373786116,"{'J': 0.31069858329262334, 'F': 0.6893014167073767}","{'J': 0.566056166056166, 'F': 0.43394383394383396}",5.4,4.8
5,F,J,5.324710631331971,4.3002313585615815,"{'J': 0.3522227650219834, 'F': 0.6477772349780166}","{'J': 0.5811965811965812, 'F': 0.4188034188034188}",5.2,4.4
6,F,J,6.421786491475736,5.10880783338134,"{'J': 0.2975085490962384, 'F': 0.7024914509037616}","{'J': 0.5582417582417583, 'F': 0.44175824175824174}",3.8,4.2
7,F,J,7.531359904174148,5.927027460975967,"{'J': 0.30744810744810747, 'F': 0.6925518925518925}","{'J': 0.546875, 'F': 0.453125}",2.0,4.4
8,F,J,8.618173712268208,6.770558416114482,"{'J': 0.3277967757694187, 'F': 0.6722032242305813}","{'J': 0.550561797752809, 'F': 0.449438202247191}",4.0,1.8
9,F,J,9.666122296040967,7.640729222109464,"{'J': 0.34505494505494505, 'F': 0.654945054945055}","{'J': 0.566056166056166, 'F': 0.43394383394383396}",4.4,4.4
10,F,J,10.738312251243679,8.497970471889605,"{'J': 0.33805569125549584, 'F': 0.6619443087445042}","{'J': 0.5544699560332194, 'F': 0.44553004396678064}",4.6,6.4
