round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,1.3511417241695165,0.778312202308256,"{'J': 0.291015625, 'F': 0.708984375}","{'J': 0.4225696140693698, 'F': 0.5774303859306302}",5.0,4.4
2,F,J,2.390891010328182,1.7181438628043035,"{'J': 0.41866145578895947, 'F': 0.5813385442110406}","{'J': 0.5313797313797314, 'F': 0.4686202686202686}",5.4,5.2
3,F,J,3.4515356608165826,2.626146190337881,"{'J': 0.38852258852258853, 'F': 0.6114774114774115}","{'J': 0.53515625, 'F': 0.46484375}",4.0,5.4
4,F,J,4.531257501475923,3.50243014943434,"{'J': 0.3592185592185592, 'F': 0.6407814407814408}","{'J': 0.5390625, 'F': 0.4609375}",4.6,4.6
5,F,J,5.5388673155341985,4.434529478211735,"{'J': 0.39228138739618956, 'F': 0.6077186126038104}","{'J': 0.5699633699633699, 'F': 0.43003663003663006}",5.6,3.8
6,F,J,6.594368080539711,5.317758330216498,"{'J': 0.35939408746640605, 'F': 0.6406059125335939}","{'J': 0.5544699560332194, 'F': 0.44553004396678064}",4.8,6.0
7,F,J,7.623743449240923,6.219842025167804,"{'J': 0.3702979970688813, 'F': 0.6297020029311187}","{'J': 0.566056166056166, 'F': 0.43394383394383396}",4.0,4.4
8,F,J,8.642335593675764,7.140453682955817,"{'J': 0.3849535906204201, 'F': 0.6150464093795799}","{'J': 0.566056166056166, 'F': 0.43394383394383396}",4.8,5.0
9,F,J,9.701166600323715,8.039723123280195,"{'J': 0.3774737356462253, 'F': 0.6225262643537748}","{'J': 0.5427454811919883, 'F': 0.4572545188080117}",5.0,1.0
10,F,J,10.703393742331077,8.981388604725897,"{'J': 0.3997557997557998, 'F': 0.6002442002442002}","{'J': 0.5699633699633699, 'F': 0.43003663003663006}",4.2,4.2
