round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,1.2300286371610258,0.8385122991864564,"{'J': 0.3702979970688813, 'F': 0.6297020029311187}","{'J': 0.43394383394383396, 'F': 0.566056166056166}",1.8,3.2
2,F,J,2.213434687764502,1.8297403981888571,"{'J': 0.4456123197262283, 'F': 0.5543876802737717}","{'J': 0.5582987044732339, 'F': 0.44170129552676607}",1.8,1.4
3,F,J,3.223238749785026,2.7783925754446557,"{'J': 0.41104594330400784, 'F': 0.5889540566959922}","{'J': 0.5583781143136297, 'F': 0.4416218856863703}",2.0,1.8
4,F,J,4.227636024625207,3.729742068084693,"{'J': 0.4111898363058881, 'F': 0.5888101636941119}","{'J': 0.5622862725940401, 'F': 0.43771372740595993}",1.8,1.4
5,F,J,5.219271152742595,4.683552898376166,"{'J': 0.40742550073277967, 'F': 0.5925744992672203}","{'J': 0.5736623503542634, 'F': 0.4263376496457366}",2.0,3.6
6,F,J,6.1922015586561425,5.6716956728859085,"{'J': 0.43394383394383396, 'F': 0.566056166056166}","{'J': 0.5736623503542634, 'F': 0.4263376496457366}",1.0,1.0
7,F,J,7.168317082783685,6.647529041926263,"{'J': 0.4224285365257757, 'F': 0.5775714634742243}","{'J': 0.5774303859306302, 'F': 0.4225696140693698}",1.8,1.4
8,F,J,8.152026923276544,7.615886494705569,"{'J': 0.41866145578895947, 'F': 0.5813385442110406}","{'J': 0.5736623503542634, 'F': 0.4263376496457366}",1.0,1.0
9,F,J,9.084192836719048,8.647710444298536,"{'J': 0.45334636052760136, 'F': 0.5466536394723986}","{'J': 0.5964826575476306, 'F': 0.4035173424523693}",1.8,1.0
10,F,J,9.991026283283835,9.731474487148757,"{'J': 0.48826979472140764, 'F': 0.5117302052785924}","{'J': 0.6001955034213099, 'F': 0.3998044965786901}",2.8,1.0
