round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,1.3316116752640133,0.7858017558894715,"{'J': 0.3007573906669924, 'F': 0.6992426093330075}","{'J': 0.4263376496457366, 'F': 0.5736623503542634}",3.2,1.0
2,F,F,2.463593684362662,1.6577642146459897,"{'J': 0.37390029325513197, 'F': 0.626099706744868}","{'J': 0.49608993157380255, 'F': 0.5039100684261975}",2.8,1.0
3,F,J,3.5710031899153387,2.5234382696677113,"{'J': 0.3557997557997558, 'F': 0.6442002442002442}","{'J': 0.5233325189347666, 'F': 0.4766674810652333}",2.6,1.6
4,F,J,4.6206744978182055,3.435645716999731,"{'J': 0.38852258852258853, 'F': 0.6114774114774115}","{'J': 0.5427454811919883, 'F': 0.4572545188080117}",4.0,1.0
5,F,J,5.635821832164368,4.381710985390354,"{'J': 0.41098901098901097, 'F': 0.589010989010989}","{'J': 0.5544699560332194, 'F': 0.44553004396678064}",1.8,2.0
6,F,J,6.6066856532480225,5.36750883840853,"{'J': 0.43003663003663006, 'F': 0.5699633699633699}","{'J': 0.5774303859306302, 'F': 0.4225696140693698}",1.6,1.0
7,F,J,7.541502082544178,6.377833844239154,"{'J': 0.43394383394383396, 'F': 0.566056166056166}","{'J': 0.6038104543234001, 'F': 0.3961895456765999}",2.0,1.8
8,F,J,8.494879758442616,7.361783672839691,"{'J': 0.4188034188034188, 'F': 0.5811965811965812}","{'J': 0.5964826575476306, 'F': 0.4035173424523693}",2.0,1.0
9,F,J,9.455730534437505,8.345795654995298,"{'J': 0.4225696140693698, 'F': 0.5774303859306302}","{'J': 0.589010989010989, 'F': 0.41098901098901097}",1.8,2.0
10,F,J,10.397411650911,9.35614416226613,"{'J': 0.43785103785103785, 'F': 0.5621489621489622}","{'J': 0.5964826575476306, 'F': 0.4035173424523693}",2.0,1.0
