round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,1.457581458284336,0.7116257350066434,"{'J': 0.19677537559545621, 'F': 0.8032246244045438}","{'J': 0.4302467627656975, 'F': 0.5697532372343025}",5.0,1.8
2,F,J,2.5451092874652614,1.6212889172293474,"{'J': 0.4072807231859272, 'F': 0.5927192768140728}","{'J': 0.5037869533349622, 'F': 0.49621304666503785}",3.0,4.4
3,F,F,3.688667812749471,2.489437669874053,"{'J': 0.37390029325513197, 'F': 0.626099706744868}","{'J': 0.48839482042511606, 'F': 0.5116051795748839}",2.0,3.8
4,F,J,4.703799155107072,3.457932500193694,"{'J': 0.4416218856863703, 'F': 0.5583781143136297}","{'J': 0.5350598582946494, 'F': 0.4649401417053506}",4.0,1.8
5,F,J,5.681206457791568,4.466343681794509,"{'J': 0.4649401417053506, 'F': 0.5350598582946494}","{'J': 0.550561797752809, 'F': 0.449438202247191}",3.2,1.0
6,F,J,6.743285763506349,5.382417851130345,"{'J': 0.3997557997557998, 'F': 0.6002442002442002}","{'J': 0.5272416320547276, 'F': 0.47275836794527243}",3.4,3.4
7,F,J,7.767971405678375,6.329917367264266,"{'J': 0.41866145578895947, 'F': 0.5813385442110406}","{'J': 0.5427454811919883, 'F': 0.4572545188080117}",1.8,3.2
8,F,J,8.743509542960425,7.313273730786238,"{'J': 0.4302467627656975, 'F': 0.5697532372343025}","{'J': 0.5736623503542634, 'F': 0.4263376496457366}",4.0,2.0
9,F,J,9.699010319901431,8.322240748360418,"{'J': 0.44539457610554606, 'F': 0.554605423894454}","{'J': 0.5813385442110406, 'F': 0.41866145578895947}",3.4,2.4
10,F,J,10.669865714343244,9.301043336333088,"{'J': 0.42263505255438766, 'F': 0.5773649474456123}","{'J': 0.5813385442110406, 'F': 0.41866145578895947}",2.6,2.0
