round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,0.7340111612293998,1.617766225593297,"{'J': 0.6513559736134864, 'F': 0.34864402638651354}","{'J': 0.7905215585684622, 'F': 0.2094784414315378}",5.4,5.6
2,F,J,1.5797785885638724,2.7571225828688752,"{'J': 0.48826979472140764, 'F': 0.5117302052785924}","{'J': 0.6585246702491451, 'F': 0.34147532975085493}",5.4,4.2
3,F,J,2.5841758634040533,3.7084720755089124,"{'J': 0.4111898363058881, 'F': 0.5888101636941119}","{'J': 0.5622862725940401, 'F': 0.43771372740595993}",5.6,4.6
4,F,J,3.5576499176501573,4.674533372574363,"{'J': 0.4111898363058881, 'F': 0.5888101636941119}","{'J': 0.5851037851037851, 'F': 0.4148962148962149}",6.0,6.0
5,F,J,4.475452043856876,5.690435861919315,"{'J': 0.4302467627656975, 'F': 0.5697532372343025}","{'J': 0.6188034188034188, 'F': 0.3811965811965812}",6.2,5.2
6,F,J,5.361270149827247,6.749189971797844,"{'J': 0.449438202247191, 'F': 0.550561797752809}","{'J': 0.6370297997068881, 'F': 0.3629702002931119}",6.2,5.2
7,F,J,6.259229654949784,7.766348304472897,"{'J': 0.4225696140693698, 'F': 0.5774303859306302}","{'J': 0.6370297997068881, 'F': 0.3629702002931119}",4.4,6.6
8,F,J,7.203188353904817,8.733164098554756,"{'J': 0.39995113608600047, 'F': 0.6000488639139995}","{'J': 0.6114774114774115, 'F': 0.38852258852258853}",5.2,4.0
9,F,J,8.171422638211403,9.649924741158095,"{'J': 0.3665445665445665, 'F': 0.6334554334554334}","{'J': 0.6077186126038104, 'F': 0.39228138739618956}",3.8,4.6
10,F,J,9.077640739740861,10.65284613939085,"{'J': 0.4148962148962149, 'F': 0.5851037851037851}","{'J': 0.6334554334554334, 'F': 0.3665445665445665}",6.0,4.2
