round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,0.7587817902708999,1.5469567230830181,"{'J': 0.6723674566332764, 'F': 0.32763254336672365}","{'J': 0.7217200097727828, 'F': 0.2782799902272172}",4.6,5.0
2,F,J,1.6888252798649512,2.576365017659852,"{'J': 0.449438202247191, 'F': 0.550561797752809}","{'J': 0.6002442002442002, 'F': 0.3997557997557998}",5.6,6.8
3,F,J,2.696916045743216,3.5385349237432955,"{'J': 0.4264777723497802, 'F': 0.5735222276502199}","{'J': 0.550561797752809, 'F': 0.449438202247191}",5.2,5.2
4,F,J,3.6808658743437532,4.491912599641734,"{'J': 0.4035173424523693, 'F': 0.5964826575476306}","{'J': 0.5811965811965812, 'F': 0.4188034188034188}",4.6,4.2
5,F,J,4.57179646216327,5.556491024254346,"{'J': 0.4571219154654288, 'F': 0.5428780845345712}","{'J': 0.6297020029311187, 'F': 0.3702979970688813}",6.2,5.0
6,J,J,5.418935203230336,6.713938046991336,"{'J': 0.5037869533349622, 'F': 0.49621304666503785}","{'J': 0.6513671875, 'F': 0.3486328125}",4.6,3.4444444444444446
7,F,J,6.468969800745905,7.612896826522786,"{'J': 0.37390029325513197, 'F': 0.626099706744868}","{'J': 0.550561797752809, 'F': 0.449438202247191}",4.6,4.8
8,F,J,7.420542399020994,8.571988931291491,"{'J': 0.3961895456765999, 'F': 0.6038104543234001}","{'J': 0.6075702075702075, 'F': 0.3924297924297924}",5.0,6.4
9,F,J,8.3133540207551,9.63063016357877,"{'J': 0.45321280234546785, 'F': 0.5467871976545321}","{'J': 0.6297020029311187, 'F': 0.3702979970688813}",4.6,4.4
10,F,J,9.190775700522247,10.728297672387251,"{'J': 0.4766674810652333, 'F': 0.5233325189347666}","{'J': 0.6334554334554334, 'F': 0.3665445665445665}",4.4,5.6
