round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,0.561680816008866,0.922643662458059,"{'J': 0.8596898278178043, 'F': 0.14031017218219563}","{'J': 0.3207915954067921, 'F': 0.679208404593208}",7.6,6.8
2,F,J,1.4774320310953646,1.7764760623593276,"{'J': 0.3141041310193107, 'F': 0.6858958689806893}","{'J': 0.6549364613880743, 'F': 0.34506353861192574}",7.2,6.6
3,F,J,2.3710266437201866,2.852257992475689,"{'J': 0.4687194525904203, 'F': 0.5312805474095796}","{'J': 0.6223742061553493, 'F': 0.3776257938446507}",6.4,5.4
4,J,J,3.1831367782558857,4.135581445208923,"{'J': 0.5736623503542634, 'F': 0.4263376496457366}","{'J': 0.6619443087445042, 'F': 0.33805569125549584}",6.2,6.4
5,F,J,4.226386595046054,5.056671477000314,"{'J': 0.3960420229660396, 'F': 0.6039579770339604}","{'J': 0.5428780845345712, 'F': 0.4571219154654288}",6.4,5.4
6,J,J,5.064483931002327,6.294377997128546,"{'J': 0.5774303859306302, 'F': 0.4225696140693698}","{'J': 0.6223742061553493, 'F': 0.3776257938446507}",6.6,6.0
7,F,J,6.037537265615458,7.3059900121365615,"{'J': 0.46480938416422285, 'F': 0.5351906158357771}","{'J': 0.5544699560332194, 'F': 0.44553004396678064}",7.6,4.6
8,J,J,6.862092182078336,8.583209294978058,"{'J': 0.6039579770339604, 'F': 0.3960420229660396}","{'J': 0.6223742061553493, 'F': 0.3776257938446507}",7.0,5.4
9,J,J,7.804564082639967,9.642441244458523,"{'J': 0.5039100684261975, 'F': 0.49608993157380255}","{'J': 0.5544699560332194, 'F': 0.44553004396678064}",6.2,7.111111111111111
10,F,J,8.769504224345317,10.677501102753173,"{'J': 0.5, 'F': 0.5}","{'J': 0.5350598582946494, 'F': 0.4649401417053506}",7.2,7.6
