round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,J,1.1278156246402462,0.8018291755468112,"{'J': 0.29426129426129427, 'F': 0.7057387057387058}","{'J': 0.5427454811919883, 'F': 0.4572545188080117}",5.2,4.2
2,F,J,2.0077165845607468,1.7680119153494824,"{'J': 0.3811965811965812, 'F': 0.6188034188034188}","{'J': 0.6619443087445042, 'F': 0.33805569125549584}",3.8,4.6
3,F,J,2.907400138017194,2.66769546880593,"{'J': 0.34163614163614164, 'F': 0.6583638583638584}","{'J': 0.6583638583638584, 'F': 0.34163614163614164}",4.6,2.8
4,F,J,3.814335687754615,3.5818109235873172,"{'J': 0.3522227650219834, 'F': 0.6477772349780166}","{'J': 0.6513671875, 'F': 0.3486328125}",4.6,3.4
5,F,J,4.700656393953279,4.517960647861214,"{'J': 0.3629702002931119, 'F': 0.6370297997068881}","{'J': 0.6619443087445042, 'F': 0.33805569125549584}",5.0,3.6
6,F,J,5.58055735387378,5.484143387663885,"{'J': 0.3811965811965812, 'F': 0.6188034188034188}","{'J': 0.6619443087445042, 'F': 0.33805569125549584}",5.2,3.0
7,F,J,6.464297043230563,6.432367688647441,"{'J': 0.3702979970688813, 'F': 0.6297020029311187}","{'J': 0.6619443087445042, 'F': 0.33805569125549584}",3.4,3.8
8,F,J,7.337881391887158,7.406587113024601,"{'J': 0.3849535906204201, 'F': 0.6150464093795799}","{'J': 0.6653639472398633, 'F': 0.3346360527601368}",4.6,3.4
9,F,J,8.20992047156075,8.40954949509194,"{'J': 0.4035173424523693, 'F': 0.5964826575476306}","{'J': 0.6619443087445042, 'F': 0.33805569125549584}",5.2,4.0
10,F,J,9.059110723583034,9.416649784125822,"{'J': 0.3997557997557998, 'F': 0.6002442002442002}","{'J': 0.67919921875, 'F': 0.32080078125}",4.4,4.6
