round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,1.2013391953318693,0.8540864480791222,"{'J': 0.43785103785103785, 'F': 0.5621489621489622}","{'J': 0.38852258852258853, 'F': 0.6114774114774115}",5.4,4.0
2,F,F,2.651254798654066,1.6129153603146278,"{'J': 0.26593406593406593, 'F': 0.734065934065934}","{'J': 0.38852258852258853, 'F': 0.6114774114774115}",4.0,4.6
3,F,F,4.084458639084469,2.367117083071038,"{'J': 0.2568359375, 'F': 0.7431640625}","{'J': 0.40366300366300367, 'F': 0.5963369963369963}",2.25,3.4
4,F,F,5.341876936932454,3.189688673806691,"{'J': 0.3486328125, 'F': 0.6513671875}","{'J': 0.43394383394383396, 'F': 0.566056166056166}",4.4,4.4
5,F,F,6.539562780287762,4.0415025093456824,"{'J': 0.3776257938446507, 'F': 0.6223742061553493}","{'J': 0.449438202247191, 'F': 0.550561797752809}",5.6,3.4
6,F,J,7.590803813560045,4.984068710505634,"{'J': 0.43394383394383396, 'F': 0.566056166056166}","{'J': 0.51171875, 'F': 0.48828125}",4.6,3.6
7,F,J,8.625115409611197,5.9485009717861725,"{'J': 0.4610310285853897, 'F': 0.5389689714146103}","{'J': 0.504029304029304, 'F': 0.495970695970696}",5.4,4.0
8,F,J,9.615952177010465,6.954710907683609,"{'J': 0.48424908424908425, 'F': 0.5157509157509158}","{'J': 0.5234375, 'F': 0.4765625}",4.4,4.6
9,F,J,10.619246018585557,7.949940417756869,"{'J': 0.48424908424908425, 'F': 0.5157509157509158}","{'J': 0.51171875, 'F': 0.48828125}",5.4,3.2
10,J,J,11.551919742907632,9.022785082249886,"{'J': 0.5118437118437118, 'F': 0.48815628815628814}","{'J': 0.5582417582417583, 'F': 0.44175824175824174}",4.4,5.2
