round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,J,1.038448594774926,0.9097816692345271,"{'J': 0.3811965811965812, 'F': 0.6188034188034188}","{'J': 0.5544699560332194, 'F': 0.44553004396678064}",4.6,3.2
2,F,J,2.1231637188727883,1.764513026373614,"{'J': 0.33822091886608013, 'F': 0.6617790811339198}","{'J': 0.5467871976545321, 'F': 0.45321280234546785}",4.4,3.2
3,F,J,3.2631566522723148,2.5753240305912115,"{'J': 0.304029304029304, 'F': 0.6959706959706959}","{'J': 0.5313797313797314, 'F': 0.4686202686202686}",2.4,2.8
4,F,J,4.3677111508194875,3.3604646097244646,"{'J': 0.27814407814407816, 'F': 0.7218559218559218}","{'J': 0.5621489621489622, 'F': 0.43785103785103785}",2.0,2.6
5,F,J,5.467277762474011,4.165037326385093,"{'J': 0.29426129426129427, 'F': 0.7057387057387058}","{'J': 0.5582417582417583, 'F': 0.44175824175824174}",2.8,2.2
6,F,J,6.59111478349134,4.952772735287131,"{'J': 0.28138739618954567, 'F': 0.7186126038104543}","{'J': 0.550561797752809, 'F': 0.449438202247191}",2.0,3.6
7,F,J,7.711806012145441,5.755293831408618,"{'J': 0.29426129426129427, 'F': 0.7057387057387058}","{'J': 0.5466536394723986, 'F': 0.45334636052760136}",2.0,2.0
8,F,J,8.796141705763011,6.584349485085669,"{'J': 0.31411822178798243, 'F': 0.6858817782120176}","{'J': 0.5582417582417583, 'F': 0.44175824175824174}",1.8,3.0
9,F,J,9.941088481982693,7.404328203329718,"{'J': 0.3139506474468605, 'F': 0.6860493525531395}","{'J': 0.5235653235653236, 'F': 0.4764346764346764}",2.6,1.0
10,F,J,11.12540085310503,8.200505819341238,"{'J': 0.2940889106008793, 'F': 0.7059110893991206}","{'J': 0.5118437118437118, 'F': 0.48815628815628814}",3.0,2.0
