round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,0.9431605081178809,1.0277575222734938,"{'J': 0.5850439882697948, 'F': 0.4149560117302053}","{'J': 0.4572545188080117, 'F': 0.5427454811919883}",4.2,4.4
2,F,F,2.0674948536286477,1.9264563003562003,"{'J': 0.46099290780141844, 'F': 0.5390070921985816}","{'J': 0.4261893084845513, 'F': 0.5738106915154487}",1.8,4.6
3,F,F,3.315870872790559,2.75432238369787,"{'J': 0.3558657849620377, 'F': 0.6441342150379623}","{'J': 0.4338792471278416, 'F': 0.5661207528721584}",4.8,2.6
4,F,J,4.322241148918232,3.7450562073457005,"{'J': 0.4766674810652333, 'F': 0.5233325189347666}","{'J': 0.5155142926948448, 'F': 0.48448570730515517}",4.6,1.8
5,F,J,5.3363935810943675,4.720658294565431,"{'J': 0.45330073349633254, 'F': 0.5466992665036675}","{'J': 0.5274240940254652, 'F': 0.47257590597453475}",2.0,1.2
6,F,J,6.288833874635305,5.758501790019238,"{'J': 0.4804804804804805, 'F': 0.5195195195195195}","{'J': 0.5622211204759544, 'F': 0.4377788795240456}",2.0,4.2
7,F,J,7.243597495629918,6.798596914801763,"{'J': 0.4882005899705015, 'F': 0.5117994100294986}","{'J': 0.5544651619234544, 'F': 0.44553483807654565}",2.0,3.4
8,F,J,8.186808330708754,7.82613855934921,"{'J': 0.45704817741524345, 'F': 0.5429518225847566}","{'J': 0.5851172273190621, 'F': 0.4148827726809378}",4.4,1.8
9,F,J,9.161446356453839,8.831539100670565,"{'J': 0.45715029955717634, 'F': 0.5428497004428237}","{'J': 0.5582309582309583, 'F': 0.44176904176904175}",2.0,1.0
10,J,J,10.063797615250001,9.934999823966567,"{'J': 0.5078354554358472, 'F': 0.4921645445641528}","{'J': 0.5927192768140728, 'F': 0.4072807231859272}",4.6,3.8
