round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,J,0.3097212336504744,0.33999542898934954,"{'J': 0.09666381522668947, 'F': 0.9033361847733106}","{'J': 0.9184732824427481, 'F': 0.08152671755725191}",3.2,2.8
2,J,J,1.1288294193141852,1.558740488703927,"{'J': 0.5274509803921569, 'F': 0.4725490196078431}","{'J': 0.6723674566332764, 'F': 0.32763254336672365}",3.0,3.2
3,F,F,2.4365603714974404,2.354837827054274,"{'J': 0.3139364303178484, 'F': 0.6860635696821515}","{'J': 0.4302467627656975, 'F': 0.5697532372343025}",3.4,4.0
4,F,J,3.51022379657122,3.2395770248692974,"{'J': 0.36656891495601174, 'F': 0.6334310850439883}","{'J': 0.5389689714146103, 'F': 0.4610310285853897}",4.2,3.2
5,F,J,4.483279280098362,4.227712154312714,"{'J': 0.4340175953079179, 'F': 0.5659824046920822}","{'J': 0.5735222276502199, 'F': 0.4264777723497802}",3.2,4.2
6,F,J,5.485471353258177,5.169439960556649,"{'J': 0.3998044965786901, 'F': 0.6001955034213099}","{'J': 0.5699633699633699, 'F': 0.43003663003663006}",3.0,3.8
7,F,J,6.431983928464198,6.176956861765341,"{'J': 0.43792766373411535, 'F': 0.5620723362658846}","{'J': 0.5925744992672203, 'F': 0.40742550073277967}",4.2,4.2
8,F,J,7.400162781128758,7.145537365063656,"{'J': 0.4111898363058881, 'F': 0.5888101636941119}","{'J': 0.589010989010989, 'F': 0.41098901098901097}",3.0,3.2
9,F,J,8.520096296639261,7.989430486094433,"{'J': 0.3346360527601368, 'F': 0.6653639472398633}","{'J': 0.52734375, 'F': 0.47265625}",3.0,3.8
10,F,J,9.5230586787066,8.861469565768024,"{'J': 0.33805569125549584, 'F': 0.6619443087445042}","{'J': 0.5964826575476306, 'F': 0.4035173424523693}",4.0,3.6
