round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,0.7638598984470992,1.5051516631878137,"{'J': 0.7121212121212122, 'F': 0.2878787878787879}","{'J': 0.6585246702491451, 'F': 0.34147532975085493}",1.8,1.8
2,J,J,1.5135234070217374,3.2908416260696196,"{'J': 0.7461519667725385, 'F': 0.2538480332274615}","{'J': 0.7718612603810454, 'F': 0.22813873961895456}",1.0,1.0
3,J,J,2.260660052080783,4.924486638924743,"{'J': 0.6826288785731737, 'F': 0.3173711214268263}","{'J': 0.7606253053248656, 'F': 0.23937469467513434}",2.8,1.4
4,F,J,3.0270925443197267,6.1434107255907655,"{'J': 0.4921798631476051, 'F': 0.5078201368523949}","{'J': 0.734065934065934, 'F': 0.26593406593406593}",1.8,2.2
5,F,J,3.8109286832120457,7.26983511268931,"{'J': 0.449438202247191, 'F': 0.550561797752809}","{'J': 0.7218559218559218, 'F': 0.27814407814407816}",2.0,3.0
6,F,J,4.633555997560972,8.34545388002969,"{'J': 0.43394383394383396, 'F': 0.566056166056166}","{'J': 0.6925518925518925, 'F': 0.30744810744810747}",1.4,1.4
7,F,J,5.4394991583428425,9.430909642904806,"{'J': 0.4340175953079179, 'F': 0.5659824046920822}","{'J': 0.7057387057387058, 'F': 0.29426129426129427}",1.0,1.8
8,F,J,6.265399710712916,10.479700362390203,"{'J': 0.41872402835492545, 'F': 0.5812759716450746}","{'J': 0.6927210552027357, 'F': 0.3072789447972643}",1.8,2.6
9,F,J,7.082045530289854,11.571531345281274,"{'J': 0.4416218856863703, 'F': 0.5583781143136297}","{'J': 0.6959706959706959, 'F': 0.304029304029304}",2.2,1.8
10,J,J,7.896448234586429,12.774068688160934,"{'J': 0.5116051795748839, 'F': 0.48839482042511606}","{'J': 0.6824621397166585, 'F': 0.31753786028334147}",1.8,1.0
