round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,0.8734282629713854,1.1508663500356637,"{'J': 0.5272416320547276, 'F': 0.47275836794527243}","{'J': 0.6114774114774115, 'F': 0.38852258852258853}",3.4,3.2
2,F,F,1.9007987419547676,2.1234958710522815,"{'J': 0.4726295210166178, 'F': 0.5273704789833822}","{'J': 0.5, 'F': 0.5}",3.6,3.4
3,F,F,3.036399805115078,3.0110972857652873,"{'J': 0.4072807231859272, 'F': 0.5927192768140728}","{'J': 0.4687194525904203, 'F': 0.5312805474095796}",2.6,2.0
4,F,J,4.022947323530729,4.021088027624161,"{'J': 0.48424908424908425, 'F': 0.5157509157509158}","{'J': 0.5274725274725275, 'F': 0.4725274725274725}",2.6,2.2
5,F,J,5.02351603024679,5.006024101218581,"{'J': 0.45334636052760136, 'F': 0.5466536394723986}","{'J': 0.5388373229115779, 'F': 0.46116267708842207}",4.0,2.0
6,F,J,5.976057239037999,6.03599204993653,"{'J': 0.46875, 'F': 0.53125}","{'J': 0.5699633699633699, 'F': 0.43003663003663006}",3.0,1.6
7,F,J,6.989319482975395,6.995236872110196,"{'J': 0.4263376496457366, 'F': 0.5736623503542634}","{'J': 0.5466536394723986, 'F': 0.45334636052760136}",2.6,2.0
8,F,J,7.982415427903289,7.965586286035575,"{'J': 0.4264777723497802, 'F': 0.5735222276502199}","{'J': 0.5621489621489622, 'F': 0.43785103785103785}",1.8,3.4
9,F,J,9.048851676455346,8.871369201982185,"{'J': 0.38852258852258853, 'F': 0.6114774114774115}","{'J': 0.5311507451746885, 'F': 0.46884925482531153}",1.4,2.0
10,F,J,10.07278473194678,9.803753769051657,"{'J': 0.3997557997557998, 'F': 0.6002442002442002}","{'J': 0.5544699560332194, 'F': 0.44553004396678064}",2.8,1.8
