round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,0.7717005149206468,1.3881524995622234,"{'J': 0.5927192768140728, 'F': 0.4072807231859272}","{'J': 0.7155067155067155, 'F': 0.2844932844932845}",6.0,4.4
2,J,J,1.564967824064849,2.765341825094521,"{'J': 0.6441837732160313, 'F': 0.35581622678396874}","{'J': 0.6477772349780166, 'F': 0.3522227650219834}",4.6,4.4
3,J,J,2.37553521307926,4.071608904204194,"{'J': 0.5964826575476306, 'F': 0.4035173424523693}","{'J': 0.6513671875, 'F': 0.3486328125}",5.6,4.4
4,J,J,3.1790459707753267,5.366188636368865,"{'J': 0.5697532372343025, 'F': 0.4302467627656975}","{'J': 0.67578125, 'F': 0.32421875}",4.2,4.0
5,J,J,3.966086174917901,6.715952953003448,"{'J': 0.5888101636941119, 'F': 0.4111898363058881}","{'J': 0.6925518925518925, 'F': 0.30744810744810747}",6.6,4.0
6,J,J,4.777614860189029,7.964535100658553,"{'J': 0.5427454811919883, 'F': 0.4572545188080117}","{'J': 0.67578125, 'F': 0.32421875}",5.2,5.8
7,J,J,5.571127772881028,9.22694672871885,"{'J': 0.5350598582946494, 'F': 0.4649401417053506}","{'J': 0.6993894993894993, 'F': 0.3006105006105006}",6.8,4.6
8,J,J,6.403116363580242,10.40530348760258,"{'J': 0.5078201368523949, 'F': 0.4921798631476051}","{'J': 0.6653639472398633, 'F': 0.3346360527601368}",5.2,3.4
9,J,J,7.212187881037809,11.625493242491272,"{'J': 0.5196773405035444, 'F': 0.48032265949645564}","{'J': 0.6858817782120176, 'F': 0.31411822178798243}",6.0,4.6
10,J,J,8.023041991542792,12.86495247228294,"{'J': 0.5350941550501345, 'F': 0.4649058449498655}","{'J': 0.679208404593208, 'F': 0.3207915954067921}",7.0,5.6
