round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,0.7660718828794717,1.4250298904831806,"{'J': 0.721760391198044, 'F': 0.278239608801956}","{'J': 0.6077186126038104, 'F': 0.39228138739618956}",7.8,6.8
2,J,J,1.591584264701666,2.686614869233823,"{'J': 0.6406059125335939, 'F': 0.35939408746640605}","{'J': 0.5774303859306302, 'F': 0.4225696140693698}",4.4,6.0
3,J,J,2.4936530880154493,3.7978341690871957,"{'J': 0.5850439882697948, 'F': 0.4149560117302053}","{'J': 0.51953125, 'F': 0.48046875}",6.6,6.0
4,J,F,3.4923604913160604,4.79607214470118,"{'J': 0.5194234058148057, 'F': 0.4805765941851942}","{'J': 0.48034188034188036, 'F': 0.5196581196581197}",6.8,5.0
5,F,F,4.548974744999195,5.7435080123129145,"{'J': 0.4572545188080117, 'F': 0.5427454811919883}","{'J': 0.48815628815628814, 'F': 0.5118437118437118}",5.6,7.4
6,J,J,5.518142868186375,6.775218007668158,"{'J': 0.5272416320547276, 'F': 0.47275836794527243}","{'J': 0.504029304029304, 'F': 0.495970695970696}",6.2,5.4
7,F,F,6.562824718296319,7.73417804614849,"{'J': 0.4805765941851942, 'F': 0.5194234058148057}","{'J': 0.4765625, 'F': 0.5234375}",5.555555555555555,6.0
8,J,J,7.52886716118662,8.770323026908324,"{'J': 0.5233325189347666, 'F': 0.4766674810652333}","{'J': 0.51171875, 'F': 0.48828125}",6.4,6.4
9,F,F,8.58479122689253,9.717314813669438,"{'J': 0.45334636052760136, 'F': 0.5466536394723986}","{'J': 0.4921875, 'F': 0.5078125}",5.6,5.6
10,J,J,9.554379166667756,10.74916988635451,"{'J': 0.507696066454923, 'F': 0.49230393354507695}","{'J': 0.5234375, 'F': 0.4765625}",6.6,5.6
