round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,1.3255217984403214,0.8071371412773862,"{'J': 0.35581622678396874, 'F': 0.6441837732160313}","{'J': 0.3849914446345637, 'F': 0.6150085553654363}",6.0,6.0
2,F,F,2.9066429972986674,1.5583872351202108,"{'J': 0.2538480332274615, 'F': 0.7461519667725385}","{'J': 0.3312164142647777, 'F': 0.6687835857352222}",5.8,6.0
3,F,F,4.283501117195381,2.3375884605354083,"{'J': 0.2975085490962384, 'F': 0.7024914509037616}","{'J': 0.40366300366300367, 'F': 0.5963369963369963}",5.6,5.0
4,F,F,5.526675529495343,3.161932850878822,"{'J': 0.34505494505494505, 'F': 0.654945054945055}","{'J': 0.44553004396678064, 'F': 0.5544699560332194}",5.8,5.8
5,F,F,6.7128970515549415,4.0176108818468945,"{'J': 0.3774737356462253, 'F': 0.6225262643537748}","{'J': 0.4572545188080117, 'F': 0.5427454811919883}",6.8,5.0
6,F,J,7.717689914369503,5.006977254312079,"{'J': 0.46884925482531153, 'F': 0.5311507451746885}","{'J': 0.5234375, 'F': 0.4765625}",3.7777777777777777,4.0
7,F,J,8.7744909866078,5.940419386190948,"{'J': 0.4225696140693698, 'F': 0.5774303859306302}","{'J': 0.5157509157509158, 'F': 0.48424908424908425}",6.0,5.4
8,F,J,9.823002430621566,6.888206437131262,"{'J': 0.44170129552676607, 'F': 0.5582987044732339}","{'J': 0.5079365079365079, 'F': 0.49206349206349204}",6.6,4.4
9,F,J,10.805726023903636,7.894788050718702,"{'J': 0.468918257464513, 'F': 0.531081742535487}","{'J': 0.543010752688172, 'F': 0.45698924731182794}",4.111111111111111,4.6
10,J,J,11.726569227047724,8.978484324272635,"{'J': 0.507696066454923, 'F': 0.49230393354507695}","{'J': 0.57373046875, 'F': 0.42626953125}",7.0,6.6
