round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,J,0.9199068708421498,1.074760002120262,"{'J': 0.4921798631476051, 'F': 0.5078201368523949}","{'J': 0.5852467024914509, 'F': 0.4147532975085491}",5.6,3.8
2,J,J,1.6928159523021176,2.5204819306081028,"{'J': 0.637163814180929, 'F': 0.3628361858190709}","{'J': 0.6992426093330075, 'F': 0.3007573906669924}",5.6,5.8
3,F,J,2.7182888218058907,3.461735113738377,"{'J': 0.41110295915871853, 'F': 0.5888970408412815}","{'J': 0.5467871976545321, 'F': 0.45321280234546785}",5.4,3.4
4,J,J,3.5159528090155545,4.821815740992051,"{'J': 0.6334310850439883, 'F': 0.36656891495601174}","{'J': 0.6477772349780166, 'F': 0.3522227650219834}",5.2,5.2
5,F,J,4.419470151467924,5.918298398539681,"{'J': 0.5, 'F': 0.5}","{'J': 0.5964826575476306, 'F': 0.4035173424523693}",5.8,6.2
6,J,J,5.236645709819303,7.209651097053509,"{'J': 0.5964826575476306, 'F': 0.4035173424523693}","{'J': 0.6406059125335939, 'F': 0.35939408746640605}",5.6,6.0
7,J,J,6.1157903405768375,8.334222702270276,"{'J': 0.5039100684261975, 'F': 0.49608993157380255}","{'J': 0.6188034188034188, 'F': 0.3811965811965812}",4.2,5.6
8,F,J,7.023337881739672,9.410544340450299,"{'J': 0.4805765941851942, 'F': 0.5194234058148057}","{'J': 0.6038104543234001, 'F': 0.3961895456765999}",4.2,4.2
9,J,J,7.907711316679377,10.533133177362568,"{'J': 0.5078201368523949, 'F': 0.4921798631476051}","{'J': 0.6112875641338871, 'F': 0.38871243586611287}",6.4,5.4
10,J,J,8.766406065479183,11.715190932838354,"{'J': 0.5428780845345712, 'F': 0.4571219154654288}","{'J': 0.6188034188034188, 'F': 0.3811965811965812}",5.2,4.8
