round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,0.77183569119053,1.4668675410610894,"{'J': 0.6925708699902249, 'F': 0.3074291300097752}","{'J': 0.654945054945055, 'F': 0.34505494505494505}",4.8,5.8
2,J,J,1.5290270389252134,3.046726206822153,"{'J': 0.6927210552027357, 'F': 0.3072789447972643}","{'J': 0.7186126038104543, 'F': 0.28138739618954567}",4.8,5.0
3,F,J,2.5517118262472778,3.9922248681061125,"{'J': 0.4147532975085491, 'F': 0.5852467024914509}","{'J': 0.5466536394723986, 'F': 0.45334636052760136}",5.4,5.6
4,F,J,3.5238797949972778,5.0112678368561125,"{'J': 0.4765625, 'F': 0.5234375}","{'J': 0.546875, 'F': 0.453125}",5.6,6.0
5,J,J,4.385277009301185,6.196745378366874,"{'J': 0.5544699560332194, 'F': 0.44553004396678064}","{'J': 0.6075702075702075, 'F': 0.3924297924297924}",5.2,6.2
6,F,J,5.3576017010580905,7.215712311199043,"{'J': 0.4766674810652333, 'F': 0.5233325189347666}","{'J': 0.5466536394723986, 'F': 0.45334636052760136}",5.0,5.6
7,J,J,6.298136496013989,8.281056216601572,"{'J': 0.5157509157509158, 'F': 0.48424908424908425}","{'J': 0.5466536394723986, 'F': 0.45334636052760136}",5.6,6.2
8,F,J,7.2545631092542004,9.323216202116656,"{'J': 0.49621304666503785, 'F': 0.5037869533349622}","{'J': 0.5466536394723986, 'F': 0.45334636052760136}",5.4,5.2
9,J,J,8.185542280672932,10.394366313706328,"{'J': 0.504029304029304, 'F': 0.495970695970696}","{'J': 0.566056166056166, 'F': 0.43394383394383396}",6.0,5.8
10,F,J,9.163085401938574,11.395085672510689,"{'J': 0.45334636052760136, 'F': 0.5466536394723986}","{'J': 0.5582417582417583, 'F': 0.44175824175824174}",6.0,6.0
