round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,1.3426800429286463,0.7974919628114014,"{'J': 0.3961895456765999, 'F': 0.6038104543234001}","{'J': 0.3312164142647777, 'F': 0.6687835857352222}",4.6,4.0
2,J,J,2.1678389402091045,2.0671333575680597,"{'J': 0.5888101636941119, 'F': 0.4111898363058881}","{'J': 0.6334310850439883, 'F': 0.36656891495601174}",3.4,3.6
3,F,F,3.4042839480834135,2.898106943849794,"{'J': 0.35564240351734244, 'F': 0.6443575964826576}","{'J': 0.4416218856863703, 'F': 0.5583781143136297}",2.6,4.2
4,F,J,4.415381492514292,3.8857612648374484,"{'J': 0.48034188034188036, 'F': 0.5196581196581197}","{'J': 0.5079365079365079, 'F': 0.49206349206349204}",3.2,3.2
5,F,J,5.445718392221001,4.854298443340431,"{'J': 0.4650708353688324, 'F': 0.5349291646311676}","{'J': 0.504029304029304, 'F': 0.495970695970696}",2.8,1.2
6,F,J,6.438617015708434,5.854553502232187,"{'J': 0.4725274725274725, 'F': 0.5274725274725275}","{'J': 0.5311507451746885, 'F': 0.46884925482531153}",2.8,1.8
7,F,J,7.4491926638024015,6.834583242887232,"{'J': 0.4572545188080117, 'F': 0.5427454811919883}","{'J': 0.5274725274725275, 'F': 0.4725274725274725}",2.6,3.0
8,F,J,8.393007226664583,7.886822714174323,"{'J': 0.49206349206349204, 'F': 0.5079365079365079}","{'J': 0.5621489621489622, 'F': 0.43785103785103785}",3.6,3.4
9,F,J,9.377943300259002,8.887391420890385,"{'J': 0.46116267708842207, 'F': 0.5388373229115779}","{'J': 0.5466536394723986, 'F': 0.45334636052760136}",2.6,2.0
10,F,J,10.335792453222957,9.922678654418947,"{'J': 0.48424908424908425, 'F': 0.5157509157509158}","{'J': 0.5544699560332194, 'F': 0.44553004396678064}",3.4,1.6
