round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,J,0.7939945239008365,0.8653184125183254,"{'J': 0.31069858329262334, 'F': 0.6893014167073767}","{'J': 0.7249633610161211, 'F': 0.27503663898387887}",7.2,7.2
2,J,J,1.4901736039682718,2.5585985738915955,"{'J': 0.6332763254336672, 'F': 0.36672367456633276}","{'J': 0.8652742152192501, 'F': 0.13472578478074998}",6.0,5.4
3,J,J,2.3328559105884965,3.743500388337387,"{'J': 0.5233325189347666, 'F': 0.4766674810652333}","{'J': 0.6477772349780166, 'F': 0.3522227650219834}",6.0,6.6
4,F,J,3.2321408209166513,4.826893309990753,"{'J': 0.4805765941851942, 'F': 0.5194234058148057}","{'J': 0.6114774114774115, 'F': 0.38852258852258853}",7.4,5.8
5,J,J,4.033348825151999,6.143035446933672,"{'J': 0.5851037851037851, 'F': 0.4148962148962149}","{'J': 0.67236328125, 'F': 0.32763671875}",6.6,5.0
6,J,J,4.857693215495413,7.386209859233634,"{'J': 0.5544699560332194, 'F': 0.44553004396678064}","{'J': 0.654945054945055, 'F': 0.34505494505494505}",5.6,4.2
7,F,J,5.73743213889734,8.49452021120699,"{'J': 0.48815628815628814, 'F': 0.5118437118437118}","{'J': 0.6261294261294261, 'F': 0.3738705738705739}",5.6,6.8
8,J,J,6.5471302293734,9.782270896871303,"{'J': 0.5736623503542634, 'F': 0.4263376496457366}","{'J': 0.6653639472398633, 'F': 0.3346360527601368}",6.6,7.0
9,J,J,7.411979325495402,10.947028320949519,"{'J': 0.5311507451746885, 'F': 0.46884925482531153}","{'J': 0.6188034188034188, 'F': 0.3811965811965812}",6.2,5.0
10,F,J,8.298977167916082,12.056545075459436,"{'J': 0.49621304666503785, 'F': 0.5037869533349622}","{'J': 0.6150464093795799, 'F': 0.3849535906204201}",6.8,7.2
