round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,1.278416273478996,0.745255969267575,"{'J': 0.24502502746917348, 'F': 0.7549749725308266}","{'J': 0.48839482042511606, 'F': 0.5116051795748839}",4.2,3.6
2,F,F,2.5092624881961783,1.5450601077813908,"{'J': 0.304029304029304, 'F': 0.6959706959706959}","{'J': 0.4804496578690127, 'F': 0.5195503421309873}",4.2,3.8
3,F,F,3.7637007316208244,2.3185430437841053,"{'J': 0.27503663898387887, 'F': 0.7249633610161211}","{'J': 0.48448570730515517, 'F': 0.5155142926948448}",4.6,4.4
4,F,J,4.921609532910183,3.1303259739842315,"{'J': 0.3072789447972643, 'F': 0.6927210552027357}","{'J': 0.5196581196581197, 'F': 0.48034188034188036}",4.4,2.0
5,F,J,5.992477819579699,4.019103281476903,"{'J': 0.3701171875, 'F': 0.6298828125}","{'J': 0.5388373229115779, 'F': 0.46116267708842207}",4.2,3.6
6,F,J,7.039450416889284,4.9156117849906895,"{'J': 0.3702979970688813, 'F': 0.6297020029311187}","{'J': 0.5544699560332194, 'F': 0.44553004396678064}",3.4,3.4
7,F,J,8.08362882980243,5.816471257711423,"{'J': 0.3738705738705739, 'F': 0.6261294261294261}","{'J': 0.5544699560332194, 'F': 0.44553004396678064}",3.8,2.8
8,F,J,9.124845628296253,6.728718832951703,"{'J': 0.3849535906204201, 'F': 0.6150464093795799}","{'J': 0.550561797752809, 'F': 0.449438202247191}",3.2,4.0
9,F,J,10.093108547878545,7.7126143856556375,"{'J': 0.4264777723497802, 'F': 0.5735222276502199}","{'J': 0.5813385442110406, 'F': 0.41866145578895947}",4.0,3.4
10,F,J,11.081805293076696,8.65636731062907,"{'J': 0.3961895456765999, 'F': 0.6038104543234001}","{'J': 0.5813385442110406, 'F': 0.41866145578895947}",3.4,4.0
