round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,1.3380855299914505,0.7994416814438033,"{'J': 0.3346360527601368, 'F': 0.6653639472398633}","{'J': 0.3960420229660396, 'F': 0.6039579770339604}",5.6,1.0
2,F,J,2.338627406778026,1.7921043865364594,"{'J': 0.46881878209831257, 'F': 0.5311812179016875}","{'J': 0.5272416320547276, 'F': 0.47275836794527243}",5.6,5.6
3,F,J,3.3596637813836185,2.7662314037025206,"{'J': 0.4610310285853897, 'F': 0.5389689714146103}","{'J': 0.5155142926948448, 'F': 0.48448570730515517}",6.0,4.6
4,F,F,4.414133737416838,3.7117614476693013,"{'J': 0.44553004396678064, 'F': 0.5544699560332194}","{'J': 0.5, 'F': 0.5}",4.2,5.6
5,J,J,5.379455751505039,4.747443560165487,"{'J': 0.504029304029304, 'F': 0.495970695970696}","{'J': 0.5311507451746885, 'F': 0.46884925482531153}",6.2,4.2
6,F,F,6.507752215953471,5.643204606929503,"{'J': 0.4225696140693698, 'F': 0.5774303859306302}","{'J': 0.46116267708842207, 'F': 0.5388373229115779}",6.2,5.8
7,F,F,7.613189922368456,6.554228490882779,"{'J': 0.43394383394383396, 'F': 0.566056166056166}","{'J': 0.46884925482531153, 'F': 0.5311507451746885}",5.0,5.0
8,F,F,8.674379441203309,7.4984252158318245,"{'J': 0.4572545188080117, 'F': 0.5427454811919883}","{'J': 0.48424908424908425, 'F': 0.5157509157509158}",6.2,5.8
9,F,F,9.779338804756422,8.408770339458197,"{'J': 0.43003663003663006, 'F': 0.5699633699633699}","{'J': 0.47265625, 'F': 0.52734375}",4.6,6.2
10,F,F,10.973921461611964,9.26432026548814,"{'J': 0.3849535906204201, 'F': 0.6150464093795799}","{'J': 0.44553004396678064, 'F': 0.5544699560332194}",5.2,4.6
