round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.8216760283175298,2.455963011858091,"{'J': 0.9112006840112373, 'F': 0.08879931598876267}","{'J': 0.3664383561643836, 'F': 0.6335616438356164}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
2,J,F,2.027785575142181,4.345824701562522,"{'J': 0.6619443087445042, 'F': 0.33805569125549584}","{'J': 0.43402692778457774, 'F': 0.5659730722154223}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
3,J,F,3.2144716120705477,6.32087445300552,"{'J': 0.7122618466047875, 'F': 0.2877381533952125}","{'J': 0.44947394176657696, 'F': 0.550526058233423}",3.4,2.6,2.0,3.0,2.0,8.0,2.0,2.0,3.0,2.0,4.0,2.0
4,J,F,4.384579431527678,8.191365242837287,"{'J': 0.6370297997068881, 'F': 0.3629702002931119}","{'J': 0.4035688095820093, 'F': 0.5964311904179908}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
5,J,F,5.5592960840802235,10.075672769028039,"{'J': 0.6477772349780166, 'F': 0.3522227650219834}","{'J': 0.41124694376528115, 'F': 0.5887530562347189}",4.2,2.6,4.0,3.0,4.0,8.0,2.0,2.0,3.0,2.0,4.0,2.0
6,J,F,6.730683909688111,11.97751551311559,"{'J': 0.658357771260997, 'F': 0.3416422287390029}","{'J': 0.41487279843444225, 'F': 0.5851272015655578}",3.4,4.2,2.0,3.0,2.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
7,J,F,7.867812106639493,13.89135610672201,"{'J': 0.6549364613880743, 'F': 0.34506353861192574}","{'J': 0.39603232916972814, 'F': 0.6039676708302718}",4.2,3.6,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,5.0,2.0
8,J,F,9.063324018739012,15.710755575892193,"{'J': 0.6114369501466276, 'F': 0.3885630498533724}","{'J': 0.4034744311230732, 'F': 0.5965255688769269}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
9,J,F,10.2071812352124,17.588973595221482,"{'J': 0.6334310850439883, 'F': 0.36656891495601174}","{'J': 0.3886441507586882, 'F': 0.6113558492413118}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
10,J,F,11.330851891953806,19.387631792382173,"{'J': 0.5736623503542634, 'F': 0.4263376496457366}","{'J': 0.34866650354783457, 'F': 0.6513334964521654}",4.2,3.8,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,6.0,2.0
