round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,1.787677152767314,2.0092157913622195,"{'J': 0.9353695784972511, 'F': 0.06463042150274893}","{'J': 0.8615233656322826, 'F': 0.1384766343677174}",7.8,8.4,8.0,6.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0
2,J,J,3.309906707279475,3.876130389871133,"{'J': 0.7520195838433292, 'F': 0.24798041615667074}","{'J': 0.637124569177745, 'F': 0.36287543082225504}",7.8,8.4,8.0,6.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0
3,J,J,4.814538685393679,5.622099134947822,"{'J': 0.6655231560891939, 'F': 0.3344768439108062}","{'J': 0.5850775671016991, 'F': 0.4149224328983009}",7.8,8.4,8.0,6.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0
4,J,J,6.36843541499387,7.34857878190091,"{'J': 0.6689520078354554, 'F': 0.33104799216454456}","{'J': 0.611424368717823, 'F': 0.388575631282177}",7.0,8.0,6.0,7.0,8.0,8.0,6.0,8.0,7.0,8.0,9.0,8.0
5,J,J,7.8799433817248445,9.080584896454639,"{'J': 0.6585067319461444, 'F': 0.34149326805385555}","{'J': 0.5850073493385596, 'F': 0.4149926506614405}",6.8,8.4,6.0,7.0,8.0,8.0,5.0,8.0,8.0,8.0,9.0,9.0
6,J,J,9.370665988180372,10.785260330919748,"{'J': 0.633357825128582, 'F': 0.3666421748714181}","{'J': 0.5620402157920549, 'F': 0.43795978420794507}",7.8,8.6,8.0,6.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,9.0
7,J,J,10.8661636749829,12.503712810075427,"{'J': 0.6441342150379623, 'F': 0.3558657849620377}","{'J': 0.5698159509202454, 'F': 0.4301840490797546}",7.0,8.4,6.0,7.0,8.0,8.0,6.0,8.0,8.0,8.0,9.0,9.0
8,J,J,12.328933513809513,14.1838691795619,"{'J': 0.607694192599853, 'F': 0.39230580740014703}","{'J': 0.5352320157132335, 'F': 0.4647679842867665}",7.8,8.4,8.0,6.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0
9,J,J,13.81980994499066,15.888467701664199,"{'J': 0.633357825128582, 'F': 0.3666421748714181}","{'J': 0.562117128154864, 'F': 0.437882871845136}",6.8,8.6,6.0,7.0,8.0,8.0,5.0,8.0,9.0,8.0,9.0,9.0
10,J,J,15.328874129214078,17.637120322928286,"{'J': 0.6687898089171974, 'F': 0.33121019108280253}","{'J': 0.5889269965703087, 'F': 0.41107300342969133}",7.8,8.6,8.0,6.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,9.0
