round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.6734212562027132,0.9742496145668205,"{'J': 0.6477217050465458, 'F': 0.3522782949534542}","{'J': 0.20186411577140054, 'F': 0.7981358842285995}",5.4,5.6,4.0,6.0,6.0,8.0,3.0,4.0,6.0,6.0,8.0,4.0
2,J,F,1.7249939185017276,1.7011537692103613,"{'J': 0.7663116660545967, 'F': 0.23368833394540336}","{'J': 0.3960225877731402, 'F': 0.6039774122268599}",5.6,5.6,4.0,6.0,6.0,8.0,4.0,4.0,6.0,6.0,8.0,4.0
3,J,F,2.695781977868082,2.386738073056338,"{'J': 0.7904750214802995, 'F': 0.2095249785197005}","{'J': 0.35212685627988927, 'F': 0.6478731437201107}",5.6,5.6,4.0,6.0,6.0,8.0,4.0,4.0,6.0,6.0,8.0,4.0
4,J,F,3.524463545931712,3.096280401179675,"{'J': 0.7718780727630286, 'F': 0.22812192723697147}","{'J': 0.28769154720711815, 'F': 0.7123084527928819}",5.6,4.8,4.0,6.0,6.0,8.0,4.0,4.0,4.0,4.0,8.0,4.0
5,J,F,4.366737595276471,3.8064395530835906,"{'J': 0.7718523967144784, 'F': 0.22814760328552164}","{'J': 0.29420505200594355, 'F': 0.7057949479940565}",5.6,5.6,4.0,6.0,6.0,8.0,4.0,4.0,6.0,6.0,8.0,4.0
6,J,F,5.283145364183442,4.5337874919308305,"{'J': 0.7635159985288709, 'F': 0.23648400147112908}","{'J': 0.33101391650099404, 'F': 0.668986083499006}",5.2,5.6,4.0,6.0,6.0,8.0,2.0,4.0,6.0,6.0,8.0,4.0
7,J,F,6.235872820297091,5.230911981480281,"{'J': 0.7826513109531977, 'F': 0.21734868904680227}","{'J': 0.345150172328902, 'F': 0.654849827671098}",5.6,5.2,4.0,6.0,6.0,8.0,4.0,4.0,6.0,6.0,8.0,2.0
8,J,F,7.219312281419979,5.9556636261228215,"{'J': 0.7663116660545967, 'F': 0.23368833394540336}","{'J': 0.36303224218557717, 'F': 0.6369677578144228}",5.6,5.6,4.0,6.0,6.0,8.0,4.0,4.0,6.0,6.0,8.0,4.0
9,J,F,8.108195935728709,6.722586233559811,"{'J': 0.7401420524124418, 'F': 0.25985794758755815}","{'J': 0.3208384710234279, 'F': 0.6791615289765721}",5.6,5.6,4.0,6.0,6.0,8.0,4.0,4.0,6.0,6.0,8.0,4.0
10,J,F,8.969428745705105,7.50076064802643,"{'J': 0.7340842311459354, 'F': 0.26591576885406465}","{'J': 0.30744496660895376, 'F': 0.6925550333910463}",5.8,5.6,4.0,6.0,7.0,8.0,4.0,4.0,6.0,6.0,8.0,4.0
