round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.8668405537605716,0.8271258127643458,"{'J': 0.7057673509286413, 'F': 0.29423264907135877}","{'J': 0.31409001956947163, 'F': 0.6859099804305284}",7.2,7.0,6.0,8.0,8.0,9.0,5.0,6.0,8.0,8.0,8.0,5.0
2,J,F,2.0515646994657475,1.6075410255022282,"{'J': 0.7218008319060436, 'F': 0.27819916809395645}","{'J': 0.48035363457760316, 'F': 0.5196463654223968}",7.4,7.2,6.0,8.0,8.0,9.0,6.0,6.0,8.0,8.0,8.0,6.0
3,J,F,3.296177287206123,2.3464912479910716,"{'J': 0.7607120933087784, 'F': 0.2392879066912216}","{'J': 0.4921190893169877, 'F': 0.5078809106830122}",7.4,7.2,6.0,8.0,8.0,9.0,6.0,6.0,8.0,8.0,8.0,6.0
4,J,F,4.369944826030512,3.149513617947984,"{'J': 0.7090464547677262, 'F': 0.29095354523227385}","{'J': 0.4263261296660118, 'F': 0.5736738703339882}",7.4,8.0,6.0,8.0,8.0,9.0,6.0,8.0,8.0,8.0,9.0,7.0
5,J,F,5.513313897090924,3.918318365241662,"{'J': 0.7341648324773783, 'F': 0.26583516752262165}","{'J': 0.4531173294059892, 'F': 0.5468826705940109}",7.4,7.6,6.0,8.0,8.0,9.0,6.0,7.0,8.0,8.0,9.0,6.0
6,J,F,6.603750831353589,4.677125393696085,"{'J': 0.7432762836185819, 'F': 0.2567237163814181}","{'J': 0.4225386692855389, 'F': 0.577461330714461}",7.2,8.0,6.0,8.0,8.0,9.0,5.0,8.0,8.0,8.0,9.0,7.0
7,J,F,7.81857515866061,5.431224353319382,"{'J': 0.7461444308445533, 'F': 0.25385556915544677}","{'J': 0.48421825299730853, 'F': 0.5157817470026914}",7.4,7.4,6.0,8.0,8.0,9.0,6.0,6.0,8.0,8.0,9.0,6.0
8,J,F,8.982166261393948,6.192621926503234,"{'J': 0.7401420524124418, 'F': 0.25985794758755815}","{'J': 0.4609547123623011, 'F': 0.5390452876376989}",7.4,7.0,6.0,8.0,8.0,9.0,6.0,5.0,8.0,8.0,9.0,5.0
9,J,F,10.161149707864656,6.943668855813259,"{'J': 0.7490820073439413, 'F': 0.25091799265605874}","{'J': 0.4648862512363996, 'F': 0.5351137487636004}",7.6,6.8,7.0,8.0,8.0,9.0,6.0,6.0,7.0,8.0,8.0,5.0
10,J,F,11.342917804915187,7.70123097374641,"{'J': 0.7432762836185819, 'F': 0.2567237163814181}","{'J': 0.468826705940108, 'F': 0.531173294059892}",6.8,6.8,6.0,7.0,8.0,8.0,5.0,6.0,7.0,8.0,8.0,5.0
